sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
business_ethics/test/65,business_ethics,Business,Kubadilisha minyororo ya ugavi na _______ huongeza umuhimu _______wa bidhaa pamoja na uundaji upya wa kimsingi wa kila shughuli ambayo kampuni inajihusisha nayo ambayo huzalisha _______.,"Mizunguko ya ugavi, Uchukuaji tena, Taka","Mizunguko ya Ugavi, Uundaji upya, Faida","Mitandao ya uzalishaji wa kimatifa, Uchukuaji tena, Taka","Mitandao ya uzalishaji wa kimatifa, Uundaji upya, Faida",A,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/72,business_ethics,Business,"Kuna masuala mawili kuu yanayohusiana na _____ wa ukubwa. _______ ni suala kuu kwani kwa sababu ya sera ya habari ya shirika inaweza kubishaniwa kuwa wafanyikazi wana haki ya kujua ikiwa wanafanywa kuwa wasiohitajika. _______ ni suala la pili, haswa kifurushi cha ________ ambacho wafanyikazi hupokea wanapoachishwa kazi.","Upunguzaji, Uhusikaji, Malipo, Fidia","Uongezaji, Uhusikaji, Uhuru, Fidia","Upunguzaji, Uhuru, Malipo, Manufaa","uongezaji, Uhuru, Uhusikaji, Manufaa",A,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/74,business_ethics,Business,"Chini ya maadili ya ________ kanuni za kimaadili zenye lengo zinaweza kuamuliwa kibusara, ilhali maadili chini ya umaadili wa ________ yanategemea muktadha na ya kibinafsi.","Kikanuni, Kiulinganisho","Uhakika, Kiulinganisho","Kiulinganisho, Uhakika","Uhakika, Kikanuni",B,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True
business_ethics/test/75,business_ethics,Business,"Baadhi ya tofauti kuu kati ya fedha za Kiislamu na fedha za kawaida ni pamoja na - kupiga marufuku kutoza na kulipa _______, kupiga marufuku shughuli ______ na ______ marufuku ya uwekezaji wa dhambi na mahitaji ya bidhaa zote za kifedha kuungwa mkono na __________.","Riba, Fulani, za Kubahatisha, Mali Zisizoshikika","Riba, Usio na hakika, za Uhakika, Mali Zisizoshikika","Riba, Usio na hakika, za Kubahatisha, Mali Zinazoshikika","Riba, Fulani, za Uhakika, Mali Zinazoshikika",C,"['cultural', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'Yes']","['-', '-', '-', '-']","['Middle Eastern Culture', 'Middle Eastern Culture', 'Other']",[],[],CS,True
business_ethics/test/83,business_ethics,Business,"Pahali pa kazi pa ______ panahusisha kuwawezesha wafanyakazi kupitia, kwa mfano, 'kuboresha kazi' ambapo wafanyakazi wanapewa nafasi kubwa zaidi ya kuamua jinsi ya kupanga kazi zao au 'upanuzi wa kazi' ambapo wafanyakazi wanapewa kazi mbalimbali zaidi za kufanya.",Kutia nguvu tena,Kustawi tena,Kusisimua tena,Kurudisha utu,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/85,business_ethics,Business,"Kupanda kwa biashara inayoongozwa na kanuni za kibinafsi kunaweza kuhusishwa na: kuhimizwa kwa mbinu _______ kutoka kwa sekta, _________ na mafikio ya malengo ya _______.","Haraka zaidi, Ufanisi wa gharama, Polepole zaidi","Haraka zaidi, Gharama zilizoongezeka, Polepole zaidi","za Kimbele, Ufanisi wa gharama, Haraka zaidi","za Kimbele, Gharama zilizoongezeka, Haraka zaidi",C,"['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/86,business_ethics,Business,"Mtazamo wa ________ juu ya uendelevu ulitokana na miundo ya ukuaji ambayo ilichanganua uwezo wa kubeba sayari, na kuhitimisha kwa ujumla kwamba uwezo wa kikomo wa dunia na_______, ________ na _______ kwa vizazi vya sasa na vilivyopita vinaweza kupunguza ubora wa maisha kwa vizazi vijavyo. Hii inatofautiana na mtazamo wa mazingira kwa kuzingatia hitaji la kudumisha na kuhifadhi mazingira asilia.","Kiuchumi, Matumizi kupita kiasi ya rasilimali, Ongezeko la watu kupita kiasi, uchafuzi wa mazingira kupita kiasi,","Kiuchumi, Matumizi duni ya rasilimali, Idadi ndogo ya watu, kutokuwa uendelevu","Mazingira, Matumizi duni ya rasilimali, Ongezeko la watu kupita kiasi, Uchafuzi wa mazingira kupita kiasi","Mazingira, Matumizi kupita kiasi ya rasilimali, Idadi ndogo ya watu, Kutokuwa uendelevu",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/98,business_ethics,Business,"________ ni zana ya usimamizi wa maadili ya biashara ambayo yamekua katika miongo michache iliyopita. Maeneo ambayo haya yanashughulikia kwa kawaida ni kufuata sheria, ufisadi na masuala ya mazingira. Walakini, zinaendelea kubadilika, kwa mfano, jukumu la __________ limekua katika miaka ya hivi karibuni.","Ripoti za kila mwaka, Utendaji wa kifedha wa kampuni","Ripoti ya kila mwaka, Mtandao - mitandao ya kijamii na kufanya mtandao","Kanuni za maadili, Utendaji wa kifedha wa kampuni","Kanuni za maadili, Mtandao - mitandao ya kijamii na kufanya mtandao",D,"['none', 'none', 'cultural', 'none']","['No', 'No', 'Yes', 'No']","['-', '-', '-', '-']",['Western Culture'],[],[],CA,True
college_biology/test/80,college_biology,STEM,Seli za saratani zinazokuzwa maabarani ni sawa na seli za kawaida zinazokuzwa maabarani kwa kuwa,hugawanyika katika idadi isiyo na mwisho,hukua bila kudhibitiwa na kuunda uvimbe,zinahitaji sehemu ya kujishikilia ili kukua,huenea kwa msongamano wa seli sawa,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_biology/test/138,college_biology,STEM,Masharti yaliyopendekezwa na Charles Darwin ya uteuzi asilia yanajumuisha yote yafuatayo kuhusu idadi fulani ya watu ISIPOKUWA,"urithi wa jeni ""zinazofaa"" na ""zisizofaa"".",tofauti ya maisha na mafanikio ya uzazi,ushindani wa rasilimali chache,kuzaa kupita kiasi,A,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",['North America'],[],CS,True
college_chemistry/test/20,college_chemistry,STEM,Ni ipi kati ya zifuatazo ni kipitishi nusu cha aina ya n?,Silikoni,Almasi,Carbudi ya silikoni,Silikoni iliyowekewa Arseni,D,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CA,True
college_chemistry/test/22,college_chemistry,STEM,"Katika 25°C, kiwango cha juu cha PbI2 ambacho kinaweza kuchanganywa katika 1.00 L ya maji safi ni 1.0 mmol. Kwa kuchukulia kutakuwa na mtengano kamili, mzidisho wa umumunyifu, K_sp, kwa iodidi ya risasi ifikapo 25°C",1.0 × 10^−3,1.0 × 10^−6,1.0 × 10^−9,4.0 × 10^−9,D,"['none', 'regional', 'none', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', '-', '-']",[],['South America'],['United Kingdom (UK)'],CS,True
college_mathematics/test/6,college_mathematics,STEM,"Ngazi yenye urefu wa mita 9 inaegemea ukuta wima kwenye ardhi tambarare. Wakati mwisho wa chini wa ngazi unaposogezwa mbali na ukuta kwa kasi isiobadilika ya mita 2 kwa sekunde, mwisho wa juu huteleza chini kando ya ukuta. Je, ni kwa kasi gani, katika mita kwa sekunde, mwisho wa juu wa ngazi utakuwa unateleza kuelekea chini wakati ncha ya juu iko mita 3 juu ya ardhi?",12*sqrt(2),6*sqrt(2),4*sqrt(2),1/(2*sqrt(2)),C,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
college_mathematics/test/48,college_mathematics,STEM,"Ni vipi kati ya vifuatavyo ni vipindi halali vya muunganisho wa mfululizo wa nguvu?
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) ( −∞,∞)",(II) pekee,(IV) pekee,(I) na (IV),(II) na (III),C,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/124,college_medicine,Medical,Njia ya haraka zaidi ya kusanisi tena ATP wakati wa mazoezi ni kupitia:,glycolysis.,kuvunjika kwa phosphocreatine.,mzunguko wa asidi ya tricarboxylic (mzunguko wa Krebs).,glycogenolysis.,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/143,college_medicine,Medical,"Nadharia ya Mifumo ya Dunia inagawa dunia kama kitengo katika vikundi vitatu: nchi zenye msingi , nchi zenye pembezoni , na nchi zenye nusu-pembezoni . Ni jibu lipi kati ya yafuatayo linafanana zaidi na nchi zenye nusu-pembezoni?",Serikali yenye nguvu ya kati.,Uchumi uliojikita katika rasilimali moja ya asili.,Uchumi ulio na aina mbalimbali ya shughuli na umekuwa.,Idadi ndogo ya watu wa daraja la juu sana.,C,"['none', 'regional', 'cultural', 'none', 'none', 'regional']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
electrical_engineering/test/22,electrical_engineering,STEM,"Wakati wa kufanya oparesheni kwenye usambazaji wa masafa ya kutofautisha, mota ya AC inahitaji volti inayobadilika ili",kulinda kizuio.,kuepuka athari ya kueneza.,kuboresha uwezo wa kigeuzo.,kulinda thairista kutokana na dV / dt.,B,"['none', 'regional', 'none', 'dialect']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],[],CS,True
electrical_engineering/test/73,electrical_engineering,STEM,Usambazaji wa nguvu katika kiingizi bora ni,Upeo wa juu,Upeo wa chini,Sufuri,Nambari iliyo na kikomo,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/78,electrical_engineering,STEM,Vifaa vinavyotumiwa katika sinki ya joto vinapaswa kuwa na,upitishaji joto wa juu.,eneo kubwa.,kiwango cha juu cha myeyuko.,Vyote kati ya vilivyo juu.,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/108,electrical_engineering,STEM,Mwangaza kwa nukta ya mita 5 chini ya taa katika 6 lux. Nguvu ya mshumaa ya taa ni,30,140,150,200,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
elementary_mathematics/test/8,elementary_mathematics,STEM,Tafuta tofauti ya 142.76 - 16.5.,159.26,2.224,"14,111",126.26,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/18,elementary_mathematics,STEM,Ramani fulani hutumia kipimo cha nchi 1 sawa na maili 25. Ni maili ngapi zinazowakilishwa na nchi 5 kwenye ramani hii?,5,25,50,125,D,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True
elementary_mathematics/test/99,elementary_mathematics,STEM,Mavazi ya saladi hufanywa kwa kuchanganya sehemu 2 za siki na sehemu 5 za mafuta. Ni ounces ngapi za mafuta zinapaswa kuchanganywa na ounces 9 za siki?,2,3.6,22.5,63,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United Kingdom (UK)'],CS,True
elementary_mathematics/test/126,elementary_mathematics,STEM,Ni ipi kati ya zifuatazo SI sawa na 3 na 3 juu ya gal 4?,60 c,15 qt,30 pt,13 qt,D,"['none', 'none', 'regional', 'regional', 'none', 'dialect', 'regional', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/132,elementary_mathematics,STEM,"Je, ni busara la makadirio gani yanayofaa zaidi ya urefu wa bwawa la kuogelea la jiji?",Mita 1,Mita 25,Kilomita 1,Kilomita 25,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/267,elementary_mathematics,STEM,Tafuta jibu kamili: 942 / 3,214,304,314,642,C,"['none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/298,elementary_mathematics,STEM,"Kila ghorofa ya jumba in urefu wa futi 14.3. Ikiwa urefu wa jumba ni futi 185.9, jumba hilo lina ghorofa ngapi?",10,13,17,9,B,"['regional', 'regional', 'regional', 'none']","['Yes', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United Kingdom (UK)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/326,elementary_mathematics,STEM,"Moja ya matukio katika sarakasi ilikuwa Gabriella, Human Cannonball. Siku ya Jumamosi alifanya maonyesho  manne. Umbali wake ulikuwa mita 7.04, mita 18.81, mita 18.81 na mita 19.94. Je, jumla ya umbali ambayo Gabriella aliruka siku hiyo ilikuwa upi?",Mita 64.18,Mita 74.18,Mita 57.14,Mita 59.24,A,"['none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/7,global_facts,Other,"Je, ni takriban asilimia ngapi ya waliojibu katika utafiti kutoka India waliripoti kuwa walitoa hongo katika mwaka uliopita ili kupata huduma za umma (kama vile elimu, mahakama; matibabu na afya; polisi; huduma za usajili na vibali; gharama ya matumizi hudama za kawaida; mapato ya ushuru na forodha; na huduma ya ardhi) hadi 2017?",29%,49%,69%,89%,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No']","['-', '-', '-', '-', '-']","['South Asian Culture', 'South Asian Culture', 'South Asian Culture']","['Asia', 'Asia']","['India', 'India', 'India', 'India']",CS,True
global_facts/test/9,global_facts,Other,"Kufikia 2017, ni sehemu gani ya watu nchini India walitumia mtandao katika miezi mitatu iliyopita?",11%,26%,41%,56%,B,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 33}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 17}]",['South Asian Culture'],['Asia'],"['India', 'India', 'India', 'India']",CS,True
global_facts/test/11,global_facts,Other,"Kufikia 2019, ni takriban asilimia ngapi ya watu duniani wanaishi katika umaskini uliokithiri (chini ya $1.90 kwa siku)?",5%,10%,15%,25%,B,"['none', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/13,global_facts,Other,Ni kipi kati ya vifuatavyo si kipengele cha mbinu ya sera ya ugawaji-na-ukuaji?,sheria ya kimo cha chini cha mshahara,mageuzi ya ardhi,ushuru endelezi,kuongezeka kwa ufikiaji wa elimu,A,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/14,global_facts,Other,Takriban asilimia ngapi ya watu duniani walikuwa wanajua kusoma na kuandika mnamo 1950?,36%,56%,76%,96%,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/24,global_facts,Other,Ni lipi kati ya zifuatazo ni kweli kufikia 2020?,wanaume wana uwezekano mkubwa zaidi wa kuwa na unyogovu na wana uwezekano mkubwa zaidi wa kuwa na ugonjwa wa matumizi ya pombe kuliko wanawake.,wanawake wana uwezekano mkubwa zaidi wa kuwa na unyogovu na wana uwezekano mkubwa zaidi wa kuwa na ugonjwa wa matumizi ya pombe kuliko wanaume.,wanaume wana uwezekano mkubwa zaidi wa kuwa na unyogovu kuliko wanawake ilhali wanawake wana uwezekano mkubwa zaidi wa kuwa na ugonjwa wa matumizi ya pombe kuliko wanaume.,wanawake wana uwezekano mkubwa zaidi wa kuwa na unyogovu kuliko wanaume ilhali wanaume wana uwezekano mkubwa zaidi wa kuwa na shida ya matumizi ya pombe kuliko wanawake.,D,"['cultural', 'none', 'regional', 'none', 'none', 'none', 'regional', 'none']","['No', 'No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/57,global_facts,Other,Mnamo 1987 wakati wa Iran Contra ni asilimia ngapi ya Wamarekani wanaamini kuwa Reagan alikuwa anaficha habari?,2%,25%,50%,75%,D,"['cultural', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 67, 'label': 'Cultural', 'score': None, 'start': 32}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}, {'end': 60, 'label': 'Geographic', 'score': None, 'start': 40}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}]",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/59,global_facts,Other,"Takwimu za Benki ya Dunia zinaonyesha kuwa mnamo 1995, 20% ya kaya maskini zaidi zilichangia 7.5% ya mapato ya kaya nchini Niger, 20% inayofuata ya kaya ilichangia 11.8% ya mapato, 20% ya kati ilichangia 15.5% ya mapato, ya matajiri wa pili 20% yalichangia 21.1% ya mapato, na 20% ya juu walichangia 44.1% ya mapato. Je! sehemu ya mapato ya jumla ya 60% ya kaya za chini nchini Niger ilikua ngapi?",15.50%,34.80%,48.10%,65.20%,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['Niger', 'Niger']",CS,True
global_facts/test/60,global_facts,Other,"Je, ni watoto wangapi kati ya umri wa miaka 5-14 walifanya kazi duniani kote kufikia 2012?",Milioni 5,Milioni 30,Milioni 150,Milioni 500,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/70,global_facts,Other,Asilimia ya watoto nchini Ethiopia (umri wa miaka 8) walioripoti adhabu ya kimwili na walimu katika wiki iliyopita mwaka 2009 ilikuwa takriban?,18%,38%,58%,78%,B,"['regional', 'regional', 'regional', 'regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}]","['African Culture', 'African Culture', 'African Culture']","['Africa', 'Africa', 'Africa', 'Africa']","['Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia']",CS,True
global_facts/test/75,global_facts,Other,"Kufikia 2019, ni takriban asilimia ngapi ya Waitaliano wanasema ni muhimu kabisa kuwa na vyombo vya habari huru katika nchi yetu bila udhibiti wa serikali/taifa?",41%,56%,71%,86%,B,"['regional', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'No']","[{'end': 45, 'label': 'Geographic', 'score': None, 'start': 37}, {'end': 104, 'label': 'Cultural', 'score': None, 'start': 79}, '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe']","['Italy', 'Italy', 'Italy', 'Italy']",CS,True
global_facts/test/77,global_facts,Other,"Kufikia 2013, ni nchi gani kati ya zifuatazo ilikuwa na kiwango cha juu zaidi cha watu wasio na makazi?",Marekani,Chile,Ayalandi,Hispania,A,"['none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/95,global_facts,Other,"Kufikia 2017, sehemu ya vifo vya kujiua ulimwenguni ni takriban",0.70%,1.40%,2.80%,5.60%,B,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/96,global_facts,Other,Nchi nyingi ambazo zilipata uhuru baada ya Vita vya Pili vya Dunia ziligundua kwamba urithi wa ukoloni ulizuia maendeleo yao ya kiuchumi. Orodha ya vikwazo ilijumuisha,mipaka bandia ya kisiasa ambayo ilifunika makabila mbalimbali yenye kidogo kwa pamoja,ufikiaji wa elimu na mafunzo ya juu usiotosha kwa raia chini ya utawala wa kikoloni,udhibiti wa biashara ya ndani na makundi ya wachache wa kigeni ambao uliletwa na mamlaka ya kikoloni,yote hapo juu,D,"['none', 'none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CA,True
