sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
business_ethics/test/65,business_ethics,Business,Mengganti rantai pasokan dengan _______ akan meningkatkan pentingnya produk _______ demikian juga desain ulang yang fundamental dari setiap aktivitas yang dilakukan perusahaan yang menghasilkan _______.,"Lingkaran pasokan, Perebutan Kembali, Pemborosan","Lingkaran pasokan, Desain ulang, Laba","Jaringan produksi global, Perebutan Kembali, Pemborosan","Jaringan produksi global, Desain Ulang, Laba",A,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/72,business_ethics,Business,"Ada dua masalah utama yang terkait dengan _____. _______ adalah isu utama karena berdasarkan kebijakan informasi perusahaan, dapat dikatakan bahwa karyawan mempunyai hak untuk mengetahui apakah mereka diberhentikan. _______ adalah isu kedua, khususnya paket ________ yang diterima karyawan saat diberhentikan.","Pengurangan karyawan, Keterlibatan, Remunerasi, Kompensasi","Penambahan karyawan, Keterlibatan, Otonomi, Kompensasi","Pengurangan karyawan, Otonomi, Remunerasi, Tunjangan","Penambahan karyawan, Keterlibatan, Tunjangan",A,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/74,business_ethics,Business,"Dalam prinsip-prinsip moral yang objektif ________ etika dapat ditentukan secara rasional, sedangkan dalam moralitas etika ________ bergantung pada konteks dan subjektif.","Normativitas, Relativisme","Absolutisme, Relativisme","Relativisme, Absolutisme","Absolutisme, Normativitas",B,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True
business_ethics/test/75,business_ethics,Business,"Beberapa perbedaan utama antara keuangan Islam dan keuangan konvensional meliputi - larangan membebankan dan membayar _______, larangan transaksi ______ dan ______, larangan investasi yang berdosa dan persyaratan agar semua produk keuangan didukung oleh __________.","Bunga, Tertentu, Spekulatif, Aset tak berwujud","Bunga, Tidak tertentu, Terjamin, Aset tak berwujud","Bunga, Tidak tertentu, Spekulatif, Aset tak berwujud","Bunga, Tertentu, Terjamin, Aset tak berwujud",C,"['cultural', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'Yes']","['-', '-', '-', '-']","['Middle Eastern Culture', 'Middle Eastern Culture', 'Other']",[],[],CS,True
business_ethics/test/83,business_ethics,Business,"______ tempat kerja melibatkan pemberdayaan karyawan melalui, misalnya, 'pengayaan pekerjaan' di mana karyawan diberikan ruang lingkup yang lebih besar untuk memutuskan bagaimana mengatur pekerjaan mereka atau 'perluasan pekerjaan' di mana karyawan diberikan tugas yang lebih luas untuk dilakukan.",Penyegaran kembali,Pengembangan kembali,Peremajaan kembali,Memanusiakan kembali,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/85,business_ethics,Business,"Meningkatnya peraturan swasta yang didorong oleh dunia usaha dapat dikaitkan dengan: dorongan terhadap pendekatan _______ dari industri, _________ dan pencapaian tujuan _______.","Lebih cepat, Efektivitas biaya, Lebih lambat","Lebih Cepat, Peningkatan Biaya, Lebih Lambat","Proaktif, Efektivitas biaya, Lebih cepat","Proaktif, Peningkatan biaya, Lebih cepat",C,"['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/86,business_ethics,Business,"Perspektif ________ terhadap keberlanjutan dihasilkan dari model pertumbuhan yang menganalisis kapasitas dukung bumi, yang secara keseluruhan menyimpulkan bahwa terbatasnya kapasitas bumi dan_______, ________ dan _______ bagi generasi saat ini dan masa lalu dapat menurunkan kualitas hidup generasi mendatang. Hal ini berbeda dengan perspektif lingkungan yang berfokus pada perlunya menjaga dan melestarikan lingkungan alam.","Ekonomi, Penggunaan sumber daya yang berlebihan, Kelebihan populasi, Polusi yang berlebihan,","Ekonomi, Kurangnya penggunaan sumber daya, Kurangnya populasi, Tidak berkelanjutan","Lingkungan, Kurangnya penggunaan sumber daya, Kelebihan populasi, Polusi berlebihan","Lingkungan, Penggunaan sumber daya yang berlebihan, Kurangnya populasi, Tidak berkelanjutan",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/98,business_ethics,Business,"________ adalah alat manajemen etika bisnis yang telah berkembang selama beberapa dekade terakhir. Bidang-bidang yang biasanya dicakup oleh hal ini adalah masalah kepatuhan, korupsi, dan lingkungan hidup. Namun, hal ini terus berkembang, misalnya saja tanggung jawab terhadap __________ semakin meningkat dalam beberapa tahun terakhir.","Laporan tahunan, kinerja keuangan Perusahaan","Laporan tahunan, Internet - media sosial dan jaringan","Kode etik, Kinerja keuangan Perusahaan","Kode etik, Internet - media sosial dan jaringan",D,"['none', 'none', 'cultural', 'none']","['No', 'No', 'Yes', 'No']","['-', '-', '-', '-']",['Western Culture'],[],[],CA,True
college_biology/test/80,college_biology,STEM,Sel-sel kanker yang dibiakkan dalam kultur serupa dengan sel-sel normal yang dibiakkan dalam kultur yaitu,membelah dalam jumlah tidak terbatas,tidak menunjukkan inhibisi kontak,memerlukan permukaan perlekatan agar dapat tumbuh,berproliferasi dengan kerapatan sel yang sama,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_biology/test/138,college_biology,STEM,Syarat yang diusulkan Charles Darwin untuk seleksi alam mencakup semua yang berikut ini sehubungan dengan populasi tertentu KECUALI,pewarisan gen “kuat” dan “tidak kuat”,perbedaan kelangsungan hidup dan keberhasilan reproduksi,persaingan terhadap sumber daya yang terbatas,produksi keturunan secara berlebihan,A,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",['North America'],[],CS,True
college_chemistry/test/20,college_chemistry,STEM,Manakah dari berikut yang ini yang merupakan semikonduktor tipe-n?,Silikon,Berlian,Silikon karbida,Silikon terdoping arsenik,D,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CA,True
college_chemistry/test/22,college_chemistry,STEM,"Pada suhu 25°C, jumlah maksimum PbI2 yang dapat dilarutkan dalam 1,00 L air murni adalah 1,0 mmol. Dengan asumsi disosiasi lengkap, maka produk kelarutan, K_sp, untuk timbal iodida pada 25°C adalah","1,0 × 10^−3","1,0 × 10^−6","1,0 × 10^−9","4,0 × 10^−9",D,"['none', 'regional', 'none', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', '-', '-']",[],['South America'],['United Kingdom (UK)'],CS,True
college_mathematics/test/6,college_mathematics,STEM,"Tangga 9 meter panjangnya bersandar pada dinding vertikal di atas tanah datar. Saat ujung bawah tangga dipindahkan menjauh dari dinding dengan laju konstan 2 meter per detik, ujung atas meluncur turun sepanjang dinding. Seberapa cepat, dalam meter per detik, ujung atas tangga akan meluncur turun pada saat ujung atasnya adalah 3 meter di atas tanah?",12*sqrt(2),6*sqrt(2),4*sqrt(2),1/(2*sqrt(2)),C,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
college_mathematics/test/48,college_mathematics,STEM,"Manakah dari berikut ini yang merupakan interval valid dari konvergensi untuk rangkaian day?
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) (−∞,∞)",(II) saja,(IV) saja,(I) dan (IV ),(II) dan (III),C,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/124,college_medicine,Medical,Metode tercepat untuk sintesis ulang ATP selama latihan fisik adalah:,glikolisis.,pemecahan fosfokreatin.,siklus asam trikarboksilat (siklus Krebs).,glikogenolisis.,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/143,college_medicine,Medical,"Teori Sistem Dunia membagi dunia sebagai unit ke dalam tiga subkategori: negara inti, negara pinggiran, dan negara semi pinggiran. Berikut ini, manakah jawaban yang paling sesuai dengan negara semi pinggiran?",Pemerintahan pusat yang kuat.,Ekonomi berpusat pada satu sumber daya alam.,Ekonomi yang beragam dan berkembang.,Persentase kecil dari individu yang sangat berkelas.,C,"['none', 'regional', 'cultural', 'none', 'none', 'regional']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
electrical_engineering/test/22,electrical_engineering,STEM,"Saat beroperasi pada daya frekuensi variabel, motor AC memerlukan tegangan variabel agar dapat",melindungi isolasi.,menghindari efek saturasi.,meningkatkan kemampuan inverter.,melindungi thyristor dari dV/dt.,B,"['none', 'regional', 'none', 'dialect']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],[],CS,True
electrical_engineering/test/73,electrical_engineering,STEM,Disipasi daya pada induktor ideal adalah,Maksimum,Minimum,Nol,Nilai terbatas,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/78,electrical_engineering,STEM,Material yang digunakan pada heat sink harus memiliki,konduktivitas termal yang tinggi.,bidang permukaan besar.,titik leleh yang tinggi.,Semua jawaban benar.,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/108,electrical_engineering,STEM,Iluminasi pada titik 5 meter di bawah lampu sebesar 6 lux. Intensitas cahaya di pusat sorotan lampu adalah,30,140,150,200,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
elementary_mathematics/test/8,elementary_mathematics,STEM,"Cari selisi 142,76 – 16,5.","159,26","2,224",14.111,"126,26",D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/18,elementary_mathematics,STEM,Peta tertentu menggunakan skala 1 inci sama dengan 25 mil. Berapa mil yang diwakili oleh 5 inci pada peta ini?,5,25,50,125,D,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True
elementary_mathematics/test/99,elementary_mathematics,STEM,Saus salad terbuat dari campuran 2 bagian cuka dan 5 bagian minyak. Berapa ons minya yang harurs dicampurkan dengan 9 ons cuka?,2,"3,6","22,5",63,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United Kingdom (UK)'],CS,True
elementary_mathematics/test/126,elementary_mathematics,STEM,Manakah dari hal-hal berikut yang TIDAK sama dengan 3 dan 3 per empat galon?,60 c,15 qt,30 pt,13 qt,D,"['none', 'none', 'regional', 'regional', 'none', 'dialect', 'regional', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/132,elementary_mathematics,STEM,Berapa perkiraan yang paling wajar untuk panjang kolam renang di suatu kota?,1 meter,25 meter,1 kilometer,25 kilometer,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/267,elementary_mathematics,STEM,Cari jawaban: 942 / 3,214,304,314,642,C,"['none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/298,elementary_mathematics,STEM,"Tinggi masing-masing lantai suatu bangunan adalah 14,3 kaki. Jika tinggi bangunan adalah 185,9 kaki, berapa banyak lantai yang ada di bangunan tersebut?",10,13,17,9,B,"['regional', 'regional', 'regional', 'none']","['Yes', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United Kingdom (UK)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/326,elementary_mathematics,STEM,"Salah satu pertunjukan di sirkus adalah Gabriella, si Manusia Meriam. Di hari Sabtu, dia tampil di empat pertunjukan. Jarak yang dia tempuh adalah 7,04 meter, 18,81 meter, 18,39 meter, dan 19,94 meter. Berapa total jarak yang dicapai Gabriella pada hari itu?","64,18 m","74,18 m","57,14 m","59,24 m",A,"['none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/7,global_facts,Other,Berapa persen dari responden survei di India yang melaporkan pernah membayar suap dalam setahun terakhir untuk akses layanan publik (seperti pendidikan; peradilan; medis dan kesehatan; kepolisian; layanan registrasi dan perizinan; utilitas; cukai dan penerimaan pajak; serta pertanahan) di tahun 2017?,29%,49%,69%,89%,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No']","['-', '-', '-', '-', '-']","['South Asian Culture', 'South Asian Culture', 'South Asian Culture']","['Asia', 'Asia']","['India', 'India', 'India', 'India']",CS,True
global_facts/test/9,global_facts,Other,"Per 2017, berapa bagian dari populasi India yang menggunakan internet dalam tiga bulan terakhir?",11%,26%,41%,56%,B,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 33}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 17}]",['South Asian Culture'],['Asia'],"['India', 'India', 'India', 'India']",CS,True
global_facts/test/11,global_facts,Other,"Per 2019, berapa persen populasi dunia yang hidup dalam kemiskinan ekstrem (kurang dari $1.90 per hari)",5%,10%,15%,25%,B,"['none', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/13,global_facts,Other,Mana yang bukan elemen kebijakan retribusi dengan pertumbuhan?,Undang-undang upah minimum,Reklamasi lahan,Perpajakan progresif,Peningkatan akses pendidikan,A,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/14,global_facts,Other,Berapa persen dari populasi global yang melek huruf di tahun 1950?,36%,56%,76%,96%,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/24,global_facts,Other,Mana dari pernyataan yang benar pada tahun 2020,Laki-laki lebih rentan mengalami depresi dan gangguan konsumsi alkohol dibanding perempuan.,Perempuan lebih rentan mengalami depresi dan gangguan konsumsi alkohol dibanding laki-laki,Laki-laki lebih rentan mengalami depresi sedangkan perempuan lebih rentan mengalami gangguan konsumsi alkohol.,Perempuan lebih rentan mengalami depresi sedangkan laki-laki lebih rentan mengalami gangguan konsumsi alkohol.,D,"['cultural', 'none', 'regional', 'none', 'none', 'none', 'regional', 'none']","['No', 'No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/57,global_facts,Other,"Pada tahun 1987 selama Iran Contra, berapa persen orang Amerika yang percaya bahwa Reagan menyembunyikan informasi?",2%,25%,50%,75%,D,"['cultural', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 67, 'label': 'Cultural', 'score': None, 'start': 32}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}, {'end': 60, 'label': 'Geographic', 'score': None, 'start': 40}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}]",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/59,global_facts,Other,"Data Bank Dunia menunjukkan bahwa pada tahun 1995, 20% rumah tangga termiskin menyumbang 7,5% pendapatan rumah tangga di Niger, 20% rumah tangga berikutnya menyumbang 11,8% pendapatan, 20% rumah tangga menengah menyumbang 15,5% pendapatan, 20% rumah tangga terkaya kedua menyumbang 21,1% pendapatan, dan 20% rumah tangga teratas menyumbang 44,1% pendapatan. Berapa bagian pendapatan kumulatif dari 60% rumah tangga terbawah di Niger?",15.50%,34.80%,48.10%,65.20%,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['Niger', 'Niger']",CS,True
global_facts/test/60,global_facts,Other,Berapa banyak anak berusia antara 5-14 tahun yang bekerja di seluruh dunia pada tahun 2012?,5 juta,30 juta,150 juta,500 juta,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/70,global_facts,Other,Berapa persentase anak-anak di Ethiopia (usia 8 tahun) yang melaporkan adanya hukuman fisik oleh guru dalam seminggu terakhir pada tahun 2009?,18%,38%,58%,78%,B,"['regional', 'regional', 'regional', 'regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}]","['African Culture', 'African Culture', 'African Culture']","['Africa', 'Africa', 'Africa', 'Africa']","['Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia']",CS,True
global_facts/test/75,global_facts,Other,"Pada tahun 2019, berapa persen orang Italia yang mengatakan bahwa sangat penting untuk memiliki media yang bebas di negara kita tanpa sensor dari pemerintah/negara?",41%,56%,71%,86%,B,"['regional', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'No']","[{'end': 45, 'label': 'Geographic', 'score': None, 'start': 37}, {'end': 104, 'label': 'Cultural', 'score': None, 'start': 79}, '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe']","['Italy', 'Italy', 'Italy', 'Italy']",CS,True
global_facts/test/77,global_facts,Other,"Pada tahun 2013, negara manakah yang memiliki tingkat tunawisma per kapita tertinggi?",Amerika Serikat ,Chile,Irlandia,Spanyol,A,"['none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/95,global_facts,Other,"Pada tahun 2017, persentase kematian global akibat bunuh diri adalah sekitar",0.70%,1.40%,2.80%,5.60%,B,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/96,global_facts,Other,Banyak negara yang merdeka setelah Perang Dunia II mendapati bahwa warisan kolonialisme menghambat perkembangan ekonomi mereka. Daftar hambatan tersebut meliputi,batas-batas politik buatan yang mencakup beragam kelompok etnis dengan sedikit kesamaan,akses yang tidak memadai terhadap pendidikan tinggi dan pelatihan bagi warga negara di bawah pemerintahan kolonial,penguasaan perdagangan dalam negeri oleh kelompok minoritas asing yang dibawa masuk oleh kekuasaan kolonial,Semua yang disebutkan di atas,D,"['none', 'none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CA,True
high_school_chemistry/test/82,high_school_chemistry,STEM,"Memulai dengan larutan stok H2SO4 18,0 M, apa prosedur yang tepat untuk membuat 1,00 L sampel larutan H2SO4 3,0 M dalam labu volumetrik?","Menambahkan 167 ml larutan stok ke dalam labu, lalu mengisi labu dengan air suling sambil memutar-mutar larutan.","Menambahkan 600 ml larutan stok ke dalam labu, lalu mengisi labu dengan air suling sambil memutar-mutar larutan.","Mengisi setengah bagian labu dengan air, lalu menambahkan 167 ml larutan stok, memutar-mutarnya hingga tercampur. Terakhir, mengisi labu hingga penuh dengan air suling.","Mengisi setengah bagian labu dengan air, lalu menambahkan 600 ml larutan stok, memutar-mutarnya hingga tercampur. Terakhir, mengisi labu hingga penuh dengan air suling.",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],[],CS,True
high_school_chemistry/test/98,high_school_chemistry,STEM,Manakah dari berikut ini yang benar untuk semua basa?,Semua basa menyumbangkan ion OH- ke larutan.,Hanya basa kuat yang menghasilkan larutan yang mengandung ion OH-.,Hanya basa kuat yang merupakan konduktor yang baik saat dilarutkan dalam larutan.,"Untuk basa lemah, konsentrasi ion OH- melebihi konsentrasi basa dalam larutan.",C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_computer_science/test/17,high_school_computer_science,STEM,Seorang programmer menggunakan kode yang dipublikasikan secara online dan dilisensikan berdasarkan lisensi Creative Commons Attribution (C C B Y) dalam produk komersial. Manakah dari berikut ini yang paling menggambarkan penggunaan kode yang dapat diterima?,Menyalin kode dari sumber online ke produk programmer tanpa tindakan lain apa pun,Menyalin kode dari sumber online ke produk programmer dan membatasi kode yang disalin menjadi sepuluh baris kode,Menyalin kode dari sumber online ke produk programmer dan mengubah semua nama variabel,Menyalin kode dari sumber online ke produk Programmer dan memberi kredit kepada pembuat kode asli sesuai dengan cara yang ditunjukkan oleh lisensi,D,"['none', 'regional', 'regional', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}, {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}]",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
