sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
global_facts/test/60,global_facts,Other,2012년 기준 전 세계 5~14세 아동·청소년 중 노동에 동원된 사람의 수는?,5백만 명,3천만 명,1억 5천만 명,5억 명,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/70,global_facts,Other,2009년 기준 지난 주에 교사로부터 체벌을 받았다고 보고한 에티오피아 아동(8세)의 비율은?,18%,38%,58%,78%,B,"['regional', 'regional', 'regional', 'regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}]","['African Culture', 'African Culture', 'African Culture']","['Africa', 'Africa', 'Africa', 'Africa']","['Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia']",CS,True
global_facts/test/75,global_facts,Other,2019년 기준 정부/국가의 검열로부터 자유로운 독립 매체가 존재하는 게 대단히 중요하다고 답한 이탈리아인의 비율은?,41%,56%,71%,86%,B,"['regional', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'No']","[{'end': 45, 'label': 'Geographic', 'score': None, 'start': 37}, {'end': 104, 'label': 'Cultural', 'score': None, 'start': 79}, '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe']","['Italy', 'Italy', 'Italy', 'Italy']",CS,True
global_facts/test/77,global_facts,Other,2013년 기준 다음 중 인구 1인당 홈리스 비율이 가장 높은 나라는?,미국,칠레,아일랜드,스페인,A,"['none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/95,global_facts,Other,2017년 기준 전 세계의 자살 비율은,0.70%,1.40%,2.80%,5.60%,B,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/96,global_facts,Other,제2차 세계대전 이후 독립한 국가들 중 상당수가 식민주의 잔재로 인해 경제 개발이 더뎌지고 있음을 깨닫게 되었다. 식민주의 잔재로 인한 문제 중 옳은 것은,공통점이 거의 없는 다양한 인종 그룹이 인위적인 정치 구획에 따라 하나로 묶임,식민통치 시절 국민들이 고등 교육 및 훈련을 제대로 받지 못함,식민지 통치권력이 내세웠던 소수의 외세에 의해 국내 상업이 좌지우지됨,모두 해당,D,"['none', 'none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CA,True
high_school_chemistry/test/82,high_school_chemistry,STEM,18.0 M H2SO4의 모액으로 출발하여 정량 플라스크에서 H2SO4 3.0 M 용액의 1.00 L 샘플을 생성하기 위한 올바른 절차는 무엇입니까?,"모액 167 mL을 플라스크에 첨가한 후, 용액을 흔들면서 플라스크의 나머지 부분을 증류수로 채웁니다.","모액 600 mL을 플라스크에 첨가한 후, 용액을 흔들면서 플라스크의 나머지 부분을 증류수로 채웁니다.","플라스크에 어느 정도 물을 채운 다음, 모액 167 mL을 첨가하고 흔들어 혼합합니다. 마지막에 플라스크의 나머지 부분을 증류수로 채웁니다.","플라스크에 어느 정도 물을 채운 다음, 모액 600 mL을 첨가하고 흔들어 혼합합니다. 마지막에 플라스크의 나머지 부분을 증류수로 채웁니다.",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],[],CS,True
high_school_chemistry/test/98,high_school_chemistry,STEM,다음 중 모든 염기에 대한 설명으로 맞는 것은 어느 것입니까?,모든 염기는 용액에 OH- 이온을 제공합니다.,강염기만 OH- 이온이 존재하는 용액을 생성합니다.,강염기만 용액에서 분해될 때 우수한 양도체입니다.,"약염기의 경우, OH- 이온의 농도가 용액 내 염기 농도를 초과합니다.",C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_computer_science/test/17,high_school_computer_science,STEM,한 프로그래머가 상업용 생산물에 관한 Creative Commons Attribution(C C B Y) 라이선스에 따라 온라인에 공개된 코드를 사용하고 있습니다. 다음 중 이 코드의 허용 가능한 용도를 가장 잘 설명한 문장은 무엇입니까?,기타 어떤 조치도 없이 코드를 온라인 소스에서 프로그래머의 생산물로 복사한다.,"코드를 온라인 소스에서 프로그래머의 생산물로 복사하고, 복사 대상 코드를 코드 행 10개로 제한한다.","코드를 온라인 소스에서 프로그래머의 생산물로 복사하고, 이름 변수를 모두 변경한다.","코드를 온라인 소스에서 프로그래머의 생산물로 복사하고, 해당 라이선스에 따라 원 작성자가 명시되도록 저작권을 부여한다.",D,"['none', 'regional', 'regional', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}, {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}]",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_computer_science/test/54,high_school_computer_science,STEM,"아래의 알고리즘은 동전을 4번 던졌을 때의 결과를 시뮬레이션하기 위해 사용됩니다. 시뮬레이션 결과 동전의 앞면과 뒷면이 똑같은 횟수만큼 나왔는지 여부를 확인하는 것이 목표임을 명심하십시오.

  1단계: heads_counter 변수와 flip_counter 변수를 0으로 초기화합니다.
  2단계: coin_flip 변수에 0 또는 1 중 한 값을 무작위로 할당합니다.
  coin_flip의 값이 0이면 동전 던지기의 결과가 앞면이므로,
 heads_counter 값이 1씩 증가합니다.
  3단계: flip_counter 값을 1씩 올립니다.
  4단계: flip_counter 값이 4가 될 때까지 2~3단계를 반복합니다.

 이 알고리즘을 실행한 후, 시뮬레이션 결과 동전의 앞면과 뒷면이 똑같은 횟수만큼 나왔음을 나타내는 수식은 다음 중 무엇입니까?",coin_flip = 1,flip_counter = 1,flip_counter = 2,heads_counter = 2,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
