sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated
business_ethics/test/72,business_ethics,Business,_____存在两大问题。_______是一个关键问题，鉴于公司的信息政策，也许有人会说，员工有权知道他们是否会被解雇。第二个问题是_______，尤其是员工被解雇后获得的________方案。,裁员，参与度，赔偿，补偿,增员，参与度，自主权，补偿,裁员，自主权，赔偿，福利,增员，独立性，参与度，福利,A,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/74,business_ethics,Business,根据伦理________的观点，可以理性地确定客观的道德原则，而________的伦理则认为，道德依赖情境，是主观的。,规范性，相对主义,绝对主义，相对主义,相对主义，绝对主义,绝对主义，规范性,B,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True
business_ethics/test/75,business_ethics,Business,伊斯兰金融与传统金融之间的一些关键区别包括：禁止收取和支付_______，禁止进行______和______交易，禁止不道德投资，以及要求所有金融产品都必须由__________支持。,利息，特定的，投机性的，无形资产,利息，不确定的，确定的，无形资产,利息，不确定的，投机性的，有形资产,利息，特定的，确定的，有形资产,C,"['cultural', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'Yes']","['-', '-', '-', '-']","['Middle Eastern Culture', 'Middle Eastern Culture', 'Other']",[],[],CS,True
business_ethics/test/83,business_ethics,Business,让工作场所______包括通过“工作丰富化”赋能员工，使员工有更大的空间来决定如何组织他们的工作或者实现“工作扩大化”，让任务范围更广泛。,恢复活力,恢复繁荣,焕发活力,重新人性化,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/85,business_ethics,Business,企业主导的私人监管的兴起可归因于：行业鼓励采取_______的方法，提高_________和_______目标实现速度。,快节奏，成本效益，放慢,快节奏，提高成本，放慢,积极主动，成本效益，加快,积极主动，提高成本，加快,C,"['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/86,business_ethics,Business,可持续性的________观点来自于分析地球承载能力的增长模式，其结论是地球承载能力有限，现今和过去几代人的_______、________和_______可能降低后代的生活质量。这与注重需要维持和保护自然环境的环境观形成对比。,经济，过度使用资源，人口过剩，过度污染,经济，资源利用不足，人口不足，不可持续性,环境，资源利用不足，人口过剩，过度污染,环境，过度使用资源，人口不足，不可持续性,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
business_ethics/test/98,business_ethics,Business,________是过去几十年发展起来的商业伦理管理工具，通常涉及的领域包括合规、腐败和环境问题。然而，该工具不断发展演变，近年来增强了有关__________的责任。,年度报告，公司财务业绩,年度报告，互联网-社交媒体和网络,道德准则，公司财务业绩,道德准则，互联网-社交媒体和网络,D,"['none', 'none', 'cultural', 'none']","['No', 'No', 'Yes', 'No']","['-', '-', '-', '-']",['Western Culture'],[],[],CA,True
college_biology/test/80,college_biology,STEM,在培养物中生长的癌细胞与在培养物中生长的正常细胞相似，因为它们,无限次分裂,不表现出接触抑制,需要附着在表面上才能生长,增殖到相同的细胞密度,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_biology/test/138,college_biology,STEM,查尔斯·达尔文提出的自然选择条件涵盖了关于特定种群的所有以下情况，除了,“适应”基因和“不适应”基因的遗传,差异生存和繁殖成功,对有限资源的竞争,过度繁殖后代,A,"['cultural', 'none', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",['North America'],[],CS,True
college_chemistry/test/20,college_chemistry,STEM,下列哪项是 n 型半导体？,硅,金刚石,碳化硅,掺砷硅,D,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CA,True
college_chemistry/test/22,college_chemistry,STEM,在 25°C 时，在 1.00 L 纯水中最多可以溶解 1.0 mmol PbI_2。假设完全离解，25°C 下碘化铅的溶解度积常数 K_sp是,1.0 × 10^−3,1.0 × 10^−6,1.0 × 10^−9,4.0 × 10^−9,D,"['none', 'regional', 'none', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', '-', '-']",[],['South America'],['United Kingdom (UK)'],CS,True
college_mathematics/test/6,college_mathematics,STEM,一把 9 米长的梯子靠在平地上一堵垂直的墙上。当梯子的底部以每秒  2 米的恒定速率离开墙壁时，顶部沿着墙壁向下滑动。以米每秒为单位，梯子顶部在离地面 3 米时向下滑动的速率是多少？,12*sqrt(2),6*sqrt(2),4*sqrt(2),1/(2*sqrt(2)),C,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
college_mathematics/test/48,college_mathematics,STEM,"以下哪项是幂级数的有效收敛区间？
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) (−∞,∞)",仅 (II),仅 (IV ),(I) 和 (IV ),(II) 和 (III),C,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/124,college_medicine,Medical,在运动中重新合成 ATP 最快速的方法是通过：,糖酵解。,磷酸肌酸分解。,三羧酸循环（Krebs 循环）。,肝糖分解。,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
college_medicine/test/143,college_medicine,Medical,世界体系理论将作为一个整体的世界划分为三类：核心国家、外围国家和半外围国家。下列哪个答案最符合半外围国家？,强大的中央政府。,以一种自然资源为中心的经济。,多元化且发达的经济。,一小部分非常高端的阶层。,C,"['none', 'regional', 'cultural', 'none', 'none', 'regional']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
electrical_engineering/test/22,electrical_engineering,STEM,在变频电源上工作时，交流电动机需要可变电压才能,保护绝缘。,避免饱和度的影响。,提高逆变器的性能。,保护晶闸管免受 dV / dt 的影响。,B,"['none', 'regional', 'none', 'dialect']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['North America'],[],CS,True
electrical_engineering/test/73,electrical_engineering,STEM,理想电感器的功率耗散是,最大,最小,零,有限值,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/78,electrical_engineering,STEM,散热片所采用的材料应具备,高热导率。,大比表面积。,高熔点。,以上都是。,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
electrical_engineering/test/108,electrical_engineering,STEM,灯下 5 米处的照度是 6 勒克斯。这盏灯的烛光功率是,30,140,150,200,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CS,True
elementary_mathematics/test/8,elementary_mathematics,STEM,求 142.76 - 16.5 的差。,159.26,2.224,"14,111",126.26,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/18,elementary_mathematics,STEM,某幅地图使用 1 英寸等于 25 英里的比例尺。在这张地图上 5 英寸代表多少英里？,5,25,50,125,D,"['regional', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True
elementary_mathematics/test/99,elementary_mathematics,STEM,一份沙拉酱是由 2 份醋和 5 份油混合而成的。多少盎司的油应该和 9 盎司的醋混合？,2,3.6,22.5,63,C,"['dialect', 'none', 'regional', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],['United Kingdom (UK)'],CS,True
elementary_mathematics/test/126,elementary_mathematics,STEM,下列哪个不等于 3 又 3/4 加仑？,60 升,15 夸脱,30 品脱,13 夸脱,D,"['none', 'none', 'regional', 'regional', 'none', 'dialect', 'regional', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/132,elementary_mathematics,STEM,对一个城市游泳池长度最合理的估计是多少？,1 米,25 米,1 公里,25 公里,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/267,elementary_mathematics,STEM,找出确切的答案：942/3,214,304,314,642,C,"['none', 'none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
elementary_mathematics/test/298,elementary_mathematics,STEM,一栋建筑物的每一层高 14.3 英尺。如果建筑物的高度是 185.9 英尺，那么建筑物有几层？,10,13,17,9,B,"['regional', 'regional', 'regional', 'none']","['Yes', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United Kingdom (UK)', 'United States of America (USA)']",CS,True
elementary_mathematics/test/326,elementary_mathematics,STEM,马戏团的一个项目是 Gabriella 表演的人体炮弹。星期六她完成了四场演出。她的距离分别是 7.04 米、18.81 米、18.39 米和 19.94 米。Gabriella 那天飞行的总距离是多少？,64.18 米,74.18 米,57.14 米,59.24 米,A,"['none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/7,global_facts,Other,截至 2017 年，印度约有多大比例的受访者表示上一年曾为获得公共服务（如教育、司法、医疗和卫生、警察、登记和许可服务、公用事业、税收和海关以及土地服务）而行贿？,29%,49%,69%,89%,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No']","['-', '-', '-', '-', '-']","['South Asian Culture', 'South Asian Culture', 'South Asian Culture']","['Asia', 'Asia']","['India', 'India', 'India', 'India']",CS,True
global_facts/test/9,global_facts,Other,截至 2017 年，印度有多大比例的人口在过去三个月中使用过互联网？,11%,26%,41%,56%,B,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 33}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 47}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 17}]",['South Asian Culture'],['Asia'],"['India', 'India', 'India', 'India']",CS,True
global_facts/test/11,global_facts,Other,截至 2019 年，约有多大比例的世界人口生活在极端贫困中（每天不足 1.9 美元）？,5%,10%,15%,25%,B,"['none', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/13,global_facts,Other,以下哪项不是伴随经济增长的再分配政策方法的要素？,最低工资立法,土地改革,累进税制,增加受教育机会,A,"['regional', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/14,global_facts,Other,1950 年全球识字人口比例大约是多少？,36%,56%,76%,96%,B,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/24,global_facts,Other,截至 2020 年，以下哪项是正确的？,与女性相比，男性更容易患抑郁症，也更容易患酒精使用障碍。,与男性相比，女性更容易患抑郁症，也更容易患酒精使用障碍。,男性比女性更容易患抑郁症，而女性比男性更容易患酒精使用障碍。,女性比男性更容易患抑郁症，而男性比女性更容易患酒精使用障碍。,D,"['cultural', 'none', 'regional', 'none', 'none', 'none', 'regional', 'none']","['No', 'No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/57,global_facts,Other,在 1987 年伊朗门事件期间，有多大比例的美国人认为里根总统隐瞒了信息？,2%,25%,50%,75%,D,"['cultural', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 67, 'label': 'Cultural', 'score': None, 'start': 32}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}, {'end': 60, 'label': 'Geographic', 'score': None, 'start': 40}, {'end': 52, 'label': 'Geographic', 'score': None, 'start': 43}]",['Western Culture'],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/59,global_facts,Other,世界银行的数据显示，1995 年，尼日尔最贫穷的 20% 家庭占家庭收入的 7.5%，其次的 20% 家庭占收入的 11.8%，中间的 20% 家庭占收入的 15.5%，第二富裕的 20% 家庭占收入的 21.1%，最富裕的 20% 家庭占收入的 44.1%。尼日尔底层 60% 家庭的累计收入份额是多少？,15.50%,34.80%,48.10%,65.20%,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],"['Niger', 'Niger']",CS,True
global_facts/test/60,global_facts,Other,截至 2012 年，全球有多少 5-14 岁的儿童在工作？,500 万,"30,00 万",1.5 亿,5 亿,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/70,global_facts,Other,2009 年，埃塞俄比亚儿童（8岁）在过去一周内报告受到教师体罚的百分比大约是多少？,18%,38%,58%,78%,B,"['regional', 'regional', 'regional', 'regional', 'regional', 'regional', 'regional']","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 38, 'label': 'Geographic', 'score': None, 'start': 30}]","['African Culture', 'African Culture', 'African Culture']","['Africa', 'Africa', 'Africa', 'Africa']","['Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia', 'Ethiopia']",CS,True
global_facts/test/75,global_facts,Other,截至 2019 年，约有多大比例的意大利人认为在我们国家拥有不受政府/州审查的自由媒体非常重要？,41%,56%,71%,86%,B,"['regional', 'regional', 'regional', 'cultural']","['No', 'No', 'No', 'No']","[{'end': 45, 'label': 'Geographic', 'score': None, 'start': 37}, {'end': 104, 'label': 'Cultural', 'score': None, 'start': 79}, '-', '-']","['Western Culture', 'Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe']","['Italy', 'Italy', 'Italy', 'Italy']",CS,True
global_facts/test/77,global_facts,Other,截至 2013 年，以下哪个国家的人均无家可归率最高？,美国,智利,爱尔兰,西班牙,A,"['none', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],"['United States of America (USA)', 'United States of America (USA)']",CS,True
global_facts/test/95,global_facts,Other,截至 2017 年，全球自杀死亡人数的比例约为,0.70%,1.40%,2.80%,5.60%,B,"['none', 'none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-', '-']",[],[],[],CA,True
global_facts/test/96,global_facts,Other,第二次世界大战后独立的许多国家发现，殖民主义遗留下来的问题阻碍了它们的经济发展。这些障碍包括,人为划定的政治边界，这些边界覆盖了几乎没有共同点的不同种族群体,在殖民统治下，国民接受高等教育和培训的机会不足,殖民势力引入的外国少数群体对国内商业的控制,以上都是,D,"['none', 'none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CA,True
high_school_chemistry/test/82,high_school_chemistry,STEM,从 18.0 M H2SO4 储备溶液开始，在容量瓶中制备 1.00 L 3.0M h2so 4 溶液的正确程序是什么？,向烧瓶中加入 167 mL 储备溶液，然后在搅拌溶液的同时用蒸馏水注满烧瓶。,向烧瓶中加入 600 mL 储备溶液，然后在搅拌溶液的同时用蒸馏水注满烧瓶。,向烧瓶中加入一半水，然后加入 167 mL 储备溶液，搅拌混合。最后，用蒸馏水装满烧瓶。,向烧瓶中加入一半水，然后加入 600 mL 储备溶液，搅拌混合。最后，用蒸馏水装满烧瓶。,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],['North America'],[],CS,True
high_school_chemistry/test/98,high_school_chemistry,STEM,以下哪一项对所有碱性物质都适用？,所有碱都向溶液中释放 OH- 离子。,只有强碱才能产生含有 OH- 离子的溶液。,只有强碱溶于溶液时才是良导体。,对于弱碱，OH- 离子的浓度超过溶液中碱的浓度。,C,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_computer_science/test/17,high_school_computer_science,STEM,程序员在商业产品中使用根据知识共享署名 (C C B Y) 许可证在线发布的代码。以下哪项最能描述代码的可接受用途？,将在线源代码中的代码复制到程序员的产品中，而不执行任何其他操作,将在线源代码中的代码复制到程序员的产品中，并将复制的代码限制为十行代码,将在线源代码中的代码复制到程序员的产品中，并更改所有变量名称,将在线源代码中的代码复制到程序员的产品中，并按照许可证指示的方式注明原作者,D,"['none', 'regional', 'regional', 'regional']","['No', 'Yes', 'No', 'No']","['-', '-', {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}, {'end': 94, 'label': 'Geographic', 'score': None, 'start': 48}]",[],"['North America', 'North America']","['United States of America (USA)', 'United States of America (USA)']",CS,True
high_school_computer_science/test/54,high_school_computer_science,STEM,"下面的算法用于模拟抛硬币 4 次的结果。考虑确定模拟结果是否正面和反面数量相等的目标。

 步骤 l：将变量 heads_counter 和 f1ip_counter 初始化为 0。
 步骤 2：变量 coin_f1ip 被随机分配一个值 0 或 l。
 如果 coin_f1ip 的值为 0，则硬币翻转结果为正面，因此
 heads_counter 增加 1。
 步骤 3：将 f1ip_counter 的值增加 l。
 步骤 4：重复步骤 2 和 3，直到 f1ip_counter 等于 4。

 执行算法后，下列哪个表达式表明模拟结果正面和反面数量相等？",coin_f1ip = 1,flip_counter = 1,flip_counter = 2,heads_counter = 2,D,"['none', 'none', 'none', 'none', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",[],[],[],CA,True
high_school_european_history/test/9,high_school_european_history,Humanities,"本问题涉及以下信息。
佛罗伦萨比你的威尼斯更美丽，也比你的威尼斯古老 540 年。……我们在我们周围有三万个地产，其所有者是贵族和商人、市民和工匠，每年为我们提供面包和肉、酒和油、蔬菜和奶酪、干草和木材，价值达到九千金币，。……我们有两个行业，比你们在威尼斯的四个行业加起来还多——羊毛和丝绸行业。……我们美丽的佛罗伦萨市内……有 270 家属于羊毛商人公会的商店，他们的货物从那里运往罗马和马尔科、那不勒斯和西西里岛、君士坦丁堡……和整个土耳其。它还包含了丝绸商人公会的 83 个富丽堂皇的仓库。
贝尼代托·代伊，《致威尼斯人的信》，1472 年
这篇文章可以作为以下哪个文艺复兴时期文化特征存在的证据？",对精通军事艺术的骄傲,骑士精神,公民自豪感,对艺术的赞助,C,"['none', 'regional', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",['Western Culture'],['Europe'],[],CA,True
high_school_european_history/test/11,high_school_european_history,Humanities,"本问题涉及以下信息。
请阅读下面的政府规定。
新闻法
在本法令生效期间，未经国家官员事先知情和批准，任何以每日发行的形式出现的，或以不超过二十页的连载印刷品形式出现的出版物不得在联盟的任何国家印刷。不属于上述任何一类的著作，应按联盟内各国家现行或可能制定的法律处理…… 对于在其监督下出现的任何侵犯其他国家荣誉或安全或攻击其他国家宪法或行政的出版物，联盟内的每个国家不仅要对直接受到侵犯的国家负责，而且要对整个联盟负责……
——日耳曼国家通过的卡尔斯巴德决议，1819 年
就像欧洲协调一样，卡尔斯巴德决议是梅特涅的另一项计划，其目的是实现下列哪一项？",按照启蒙运动的传统，通过民主建立对欧洲国家的控制。,压制政府中除自己以外的所有声音，控制公民生活的方方面面。,镇压整个欧洲大陆的民族主义革命。,除了君主和他们认可的教会的言论外，禁止一切言论。,C,"['regional', 'regional', 'none', 'regional', 'regional']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', {'end': 968, 'label': 'Geographic', 'score': None, 'start': 948}, {'end': 1033, 'label': 'Geographic', 'score': None, 'start': 1016}]","['Western Culture', 'Western Culture', 'Western Culture', 'Western Culture']","['Europe', 'Europe', 'Europe', 'Europe']","['Germany', 'Germany']",CS,True
high_school_european_history/test/30,high_school_european_history,Humanities,"本问题涉及以下信息。
大约在 1645 年，当我住在伦敦时……我有机会结识了不同的有价值的人，对自然哲学和人类学习的其他部分充满好奇；尤其是所谓的“新哲学”或“实验哲学”。根据协议……我们每周在伦敦的某一天会面，讨论这些事情。……我们的任务是（排除神学和国家事务）讨论和考虑哲学研究，以及与之相关的学科：如物理学、解剖学、几何学、天文学、航海学、静力学、磁学、化学、力学和自然实验；以及当时在国内外所培养的这些研究的现状。然后我们讨论了血液循环、静脉瓣膜、乳静脉、淋巴管、哥白尼假说、彗星和新星的性质、木星的卫星、土星的椭圆形（当时看起来）、太阳上的黑点和它绕着自己的轴转动、月球的不平衡和月面图、金星和水星的几个相位、望远镜的改进和为此目的而研磨的眼镜、空气的重量、真空的可能或不可能以及大自然对它的厌恶、托里塞利亚的水银实验、重物的下落和加速度的程度；还有许多其他类似性质的东西。其中一些在当时只是新发现，而另一些则不像现在这样为人所熟知和接受……
我们禁止一切关于神性、国家事务和新闻的谈话，除非是关于我们的哲学事务。不久之后，我们就把这些聚会搬到齐普赛德街的 Bull Head 酒馆去，学期时又搬到格雷欣学院，每周在福斯特先生（当时是那里的天文学教授）的讲座上聚会，讲座结束后，我们有时去福斯特先生的住处，有时去不远的其他地方，在那里我们继续进行这样的探究，而且人数也增加了。
约翰·沃利斯博士，《他人生的一些篇章记录》，1700 年
这篇文章可以作为________发展的证据",17 世纪研究自然哲学的一个独立社团,17 世纪皇家宫廷对自然哲学的研究,17 世纪研究自然哲学的新大学,17 世纪教会对自然哲学的研究,A,"['none', 'regional', 'none', 'cultural', 'none']","['No', 'No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CA,True
