question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o_rawtext,gpt4o
104,"The tax rate in the town of Centerville is 11(1 / 2)%. If a tax of $1,794 was paid on a piece of property and the assessment rate in Centerville is 30%, what is the expected market value of the property?","['$60,000' '$43,200' '$1,794' '$25,000' '$30,000' '$39,780' '$48,000'
 '$15,600' '$52,000' '$21,000']",I,8,,business,stemez-Business,"First,🙂I🙂need🙂to🙂determine🙂the🙂assessed🙂value🙂of🙂the🙂property.🙂The🙂tax🙂paid🙂is🙂$1,794,🙂and🙂the🙂tax🙂rate🙂is🙂11.5%.🙂To🙂find🙂the🙂assessed🙂value,🙂I🙂use🙂the🙂formula:🙂Assessed🙂Value🙂=🙂Tax🙂Paid🙂÷🙂Tax🙂Rate.🙂So,🙂Assessed🙂Value🙂=🙂$1,794🙂÷🙂0.115🙂=🙂$15,600.

Next,🙂I🙂need🙂to🙂find🙂the🙂market🙂value🙂of🙂the🙂property.🙂The🙂assessment🙂rate🙂in🙂Centerville🙂is🙂30%,🙂which🙂means🙂the🙂assessed🙂value🙂is🙂30%🙂of🙂the🙂market🙂value.🙂To🙂find🙂the🙂market🙂value,🙂I🙂use🙂the🙂formula:🙂Market🙂Value🙂=🙂Assessed🙂Value🙂÷🙂Assessment🙂Rate.🙂So,🙂Market🙂Value🙂=🙂$15,600🙂÷🙂0.30🙂=🙂$52,000.

Therefore,🙂the🙂expected🙂market🙂value🙂of🙂the🙂property🙂is🙂{'sol':🙂'i'}.",i
105,"A man buys a house and lot for $35,000, paying $12,000 down and borrowing the balance on a 6% mortgage due in 10 years. He pays real-estate taxes of $240, a water tax of $30, and insurance premiums of $70 a year. Allowing 4% interest on his investment, and 2% depreciation on the house valued at $25,000, what is the cost per month of owning the home if repairs average $120 a year?","['$210 per month' '$265 per month' '$275 per month' '$200 per month'
 '$250 per month' '$220 per month' '$255 per month' '$245 per month'
 '$235 per month' '$230 per month']",I,8,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂annual🙂interest🙂on🙂the🙂investment.🙂The🙂investment🙂is🙂the🙂down🙂payment🙂of🙂$12,000.🙂At🙂4%🙂interest,🙂the🙂annual🙂interest🙂is🙂$12,000🙂*🙂0.04🙂=🙂$480.

Next,🙂I🙂calculate🙂the🙂annual🙂depreciation🙂on🙂the🙂house.🙂The🙂house🙂is🙂valued🙂at🙂$25,000,🙂and🙂the🙂depreciation🙂rate🙂is🙂2%.🙂So,🙂the🙂annual🙂depreciation🙂is🙂$25,000🙂*🙂0.02🙂=🙂$500.

Now,🙂I🙂add🙂up🙂all🙂the🙂annual🙂costs:🙂real-estate🙂taxes🙂($240),🙂water🙂tax🙂($30),🙂insurance🙂premiums🙂($70),🙂repairs🙂($120),🙂interest🙂on🙂investment🙂($480),🙂and🙂depreciation🙂($500).🙂The🙂total🙂annual🙂cost🙂is🙂$240🙂+🙂$30🙂+🙂$70🙂+🙂$120🙂+🙂$480🙂+🙂$500🙂=🙂$1,440.

Finally,🙂I🙂divide🙂the🙂total🙂annual🙂cost🙂by🙂12🙂to🙂find🙂the🙂monthly🙂cost:🙂$1,440🙂÷🙂12🙂=🙂$120.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'd'}.",d
106,"The Five Star Hotel put down $3,000 worth of carpeting. The carpeting is made to last for five years. The hotel's accountant wishes to use the declining-balance method. What is the depreciation for the second year?","['$900' '$1,440' '$1,000' '$300' '$960' '$600' '$1,200' '$720' '$1,800'
 '$480']",H,7,,business,stemez-Business,"First,🙂I🙂need🙂to🙂determine🙂the🙂depreciation🙂rate🙂using🙂the🙂declining-balance🙂method.🙂The🙂formula🙂for🙂the🙂declining-balance🙂method🙂is🙂(1/n)🙂*🙂2,🙂where🙂n🙂is🙂the🙂useful🙂life🙂of🙂the🙂asset.🙂In🙂this🙂case,🙂n🙂=🙂5🙂years,🙂so🙂the🙂depreciation🙂rate🙂is🙂(1/5)🙂*🙂2🙂=🙂0.4🙂or🙂40%.

Next,🙂I🙂calculate🙂the🙂depreciation🙂for🙂the🙂first🙂year.🙂The🙂initial🙂value🙂of🙂the🙂carpeting🙂is🙂$3,000.🙂The🙂depreciation🙂for🙂the🙂first🙂year🙂is🙂$3,000🙂*🙂0.4🙂=🙂$1,200.

Now,🙂I🙂calculate🙂the🙂book🙂value🙂at🙂the🙂end🙂of🙂the🙂first🙂year.🙂The🙂book🙂value🙂is🙂$3,000🙂-🙂$1,200🙂=🙂$1,800.

Finally,🙂I🙂calculate🙂the🙂depreciation🙂for🙂the🙂second🙂year.🙂The🙂depreciation🙂for🙂the🙂second🙂year🙂is🙂$1,800🙂*🙂0.4🙂=🙂$720.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'h'}.",h
107,"Mr. Williams owns a piece of property assessed at $7,800 in a city which has a tax rate of $2.80 per $100. How much in property taxes does he pay?","['$218.40' '$220.00' '$234.00' '$210.00' '$225.60' '$200.00' '$246.40'
 '$232.20' '$198.00' '$204.00']",A,0,,business,stemez-Business,"First,🙂I🙂need🙂to🙂determine🙂how🙂many🙂hundreds🙂of🙂dollars🙂are🙂in🙂the🙂property's🙂assessed🙂value.🙂The🙂property🙂is🙂assessed🙂at🙂$7,800.🙂To🙂find🙂the🙂number🙂of🙂hundreds,🙂I🙂divide🙂7,800🙂by🙂100,🙂which🙂gives🙂me🙂78🙂hundreds.

Next,🙂I🙂calculate🙂the🙂property🙂tax🙂by🙂multiplying🙂the🙂number🙂of🙂hundreds🙂by🙂the🙂tax🙂rate.🙂The🙂tax🙂rate🙂is🙂$2.80🙂per🙂$100.🙂So,🙂I🙂multiply🙂78🙂by🙂2.80,🙂which🙂equals🙂$218.40.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'a'}.",a
108,"Joe Troy purchased a chain saw for $1,200 for his lumber mill. The saw will last 6 years and have no residual value. Mr. Troy wishes to use the straight-line method of depreciation. Find the depreciation and book value for the first two years.","['$350 per year, $850 after first year, $500 after second year'
 '$100 per year, $1100 after first year, $1000 after second year'
 '$400 per year, $800 after first year, $400 after second year'
 '$250 per year, $950 after first year, $700 after second year'
 '$600 per year, $600 after first year, $0 after second year'
 '$500 per year, $700 after first year, $200 after second year'
 '$150 per year, $1050 after first year, $900 after second year'
 '$200 per year, $1000 after first year, $800 after second year'
 '$300 per year, $900 after first year, $600 after second year'
 '$450 per year, $750 after first year, $300 after second year']",H,7,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂annual🙂depreciation🙂using🙂the🙂straight-line🙂method.🙂The🙂formula🙂for🙂straight-line🙂depreciation🙂is🙂(Cost🙂-🙂Residual🙂Value)🙂/🙂Useful🙂Life.🙂In🙂this🙂case,🙂the🙂cost🙂is🙂$1,200,🙂the🙂residual🙂value🙂is🙂$0,🙂and🙂the🙂useful🙂life🙂is🙂6🙂years.🙂So,🙂the🙂annual🙂depreciation🙂is🙂$1,200🙂/🙂6🙂=🙂$200🙂per🙂year.

Next,🙂I🙂calculate🙂the🙂book🙂value🙂after🙂the🙂first🙂year.🙂The🙂book🙂value🙂is🙂the🙂initial🙂cost🙂minus🙂the🙂accumulated🙂depreciation.🙂After🙂the🙂first🙂year,🙂the🙂accumulated🙂depreciation🙂is🙂$200,🙂so🙂the🙂book🙂value🙂is🙂$1,200🙂-🙂$200🙂=🙂$1,000.

Finally,🙂I🙂calculate🙂the🙂book🙂value🙂after🙂the🙂second🙂year.🙂The🙂accumulated🙂depreciation🙂after🙂two🙂years🙂is🙂$200🙂*🙂2🙂=🙂$400.🙂Therefore,🙂the🙂book🙂value🙂after🙂the🙂second🙂year🙂is🙂$1,200🙂-🙂$400🙂=🙂$800.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'h'}.",h
109,Mr. Castle will buy one of two 10-HP motors offered to him. Motor A sells for $169 and has a full-load efficiency of 85.2%. Motor B costs $149 and has a full-load efficiency of 82.1%. The annual inspection and maintenance fee on both motors is 14.5% of the price. If electric energy costs 2.35 cents per kilowatt hour (1 HP = 0.746kw.) find the number of hours per year at which the cost of both motors will be the same.,"['450 hours' '400 hours' '600 hours' '300 hours' '325 (1 / 3) hours'
 '275 (1 / 2) hours' '350 hours' '500 hours' '425 hours'
 '374 (2 / 3) hours']",J,9,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂annual🙂inspection🙂and🙂maintenance🙂fee🙂for🙂both🙂motors.🙂For🙂Motor🙂A,🙂the🙂fee🙂is🙂14.5%🙂of🙂$169,🙂which🙂is🙂0.145🙂*🙂169🙂=🙂$24.505.🙂For🙂Motor🙂B,🙂the🙂fee🙂is🙂14.5%🙂of🙂$149,🙂which🙂is🙂0.145🙂*🙂149🙂=🙂$21.605.

Next,🙂I🙂will🙂calculate🙂the🙂energy🙂cost🙂per🙂hour🙂for🙂both🙂motors.🙂Motor🙂A🙂has🙂an🙂efficiency🙂of🙂85.2%,🙂so🙂the🙂power🙂consumed🙂is🙂10🙂HP🙂/🙂0.852🙂=🙂11.737🙂HP.🙂Converting🙂to🙂kilowatts,🙂11.737🙂HP🙂*🙂0.746🙂kW/HP🙂=🙂8.756🙂kW.🙂The🙂cost🙂per🙂hour🙂is🙂8.756🙂kW🙂*🙂2.35🙂cents/kWh🙂=🙂20.58🙂cents.

For🙂Motor🙂B,🙂the🙂efficiency🙂is🙂82.1%,🙂so🙂the🙂power🙂consumed🙂is🙂10🙂HP🙂/🙂0.821🙂=🙂12.179🙂HP.🙂Converting🙂to🙂kilowatts,🙂12.179🙂HP🙂*🙂0.746🙂kW/HP🙂=🙂9.086🙂kW.🙂The🙂cost🙂per🙂hour🙂is🙂9.086🙂kW🙂*🙂2.35🙂cents/kWh🙂=🙂21.36🙂cents.

Now,🙂I🙂will🙂set🙂up🙂the🙂equation🙂to🙂find🙂the🙂number🙂of🙂hours🙂where🙂the🙂total🙂costs🙂are🙂equal.🙂Let🙂h🙂be🙂the🙂number🙂of🙂hours.🙂The🙂total🙂cost🙂for🙂Motor🙂A🙂is🙂$169🙂+🙂$24.505🙂+🙂20.58🙂cents/h🙂*🙂h.🙂The🙂total🙂cost🙂for🙂Motor🙂B🙂is🙂$149🙂+🙂$21.605🙂+🙂21.36🙂cents/h🙂*🙂h.

Setting🙂the🙂two🙂costs🙂equal:🙂169🙂+🙂24.505🙂+🙂0.2058h🙂=🙂149🙂+🙂21.605🙂+🙂0.2136h.

Solving🙂for🙂h:🙂194.505🙂+🙂0.2058h🙂=🙂170.605🙂+🙂0.2136h.

Subtract🙂170.605🙂from🙂both🙂sides:🙂23.9🙂=🙂0.0078h.

Divide🙂by🙂0.0078:🙂h🙂=🙂3064.1.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'd'}.",d
110,Determine the number of men needed to build a boat in 77 days if it takes 36 men 132 days to build one.,"['84 men' '36 men' '99 men' '132 men' '45 men' '70 men' '62 men' '50 men'
 '77 men' '120 men']",G,6,,business,stemez-Business,"First,🙂I🙂need🙂to🙂find🙂the🙂total🙂amount🙂of🙂work🙂required🙂to🙂build🙂the🙂boat.🙂If🙂36🙂men🙂take🙂132🙂days🙂to🙂complete🙂the🙂work,🙂the🙂total🙂work🙂is🙂36🙂*🙂132🙂=🙂4752🙂man-days.

Next,🙂I🙂need🙂to🙂determine🙂how🙂many🙂men🙂are🙂needed🙂to🙂complete🙂the🙂same🙂amount🙂of🙂work🙂in🙂77🙂days.🙂Let🙂x🙂be🙂the🙂number🙂of🙂men🙂required.🙂The🙂equation🙂is🙂x🙂*🙂77🙂=🙂4752🙂man-days.

Solving🙂for🙂x,🙂we🙂get🙂x🙂=🙂4752🙂÷🙂77🙂=🙂61.74.🙂Since🙂we🙂cannot🙂have🙂a🙂fraction🙂of🙂a🙂man,🙂we🙂round🙂up🙂to🙂the🙂nearest🙂whole🙂number,🙂which🙂is🙂62🙂men.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'g'}.",g
111,"Given the above statement, find what would happen to the free amount if the reserve for contingencies to were to increase by $10,000.Retained Earnings: Reserved for contingencies $25,000 Reserved for plant expansion $20,000 Total reserves $45,000 Free retained earnings $50,000 Total retained earnings $95,000","['$40,000' '$35,000' '$70,000' '$45,000' '$50,000' '$55,000' '$20,000'
 '$30,000' '$60,000' '$65,000']",A,0,,business,stemez-Business,"First,🙂I🙂need🙂to🙂understand🙂the🙂current🙂situation.🙂The🙂total🙂retained🙂earnings🙂are🙂$95,000,🙂which🙂is🙂the🙂sum🙂of🙂the🙂total🙂reserves🙂($45,000)🙂and🙂the🙂free🙂retained🙂earnings🙂($50,000).

Next,🙂if🙂the🙂reserve🙂for🙂contingencies🙂increases🙂by🙂$10,000,🙂the🙂total🙂reserves🙂will🙂become🙂$45,000🙂+🙂$10,000🙂=🙂$55,000.

Finally,🙂since🙂the🙂total🙂retained🙂earnings🙂remain🙂the🙂same🙂at🙂$95,000,🙂the🙂free🙂retained🙂earnings🙂will🙂decrease🙂by🙂$10,000🙂to🙂maintain🙂the🙂balance.🙂So,🙂the🙂new🙂free🙂retained🙂earnings🙂will🙂be🙂$50,000🙂-🙂$10,000🙂=🙂$40,000.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'a'}.",a
112,"How much will it cost to cover a floor 13'6"" × 18'8"" with asphalt tile if the price is 9 (3/4) \textcent per 9"" tile?","['$42.50' '$49.99' '$46.25' '$40.75' '$47.50' '$48.95' '$43.88' '$51.20'
 '$45.00' '$44.00']",G,6,,business,stemez-Business,"First,🙂I🙂need🙂to🙂convert🙂the🙂dimensions🙂of🙂the🙂floor🙂from🙂feet🙂and🙂inches🙂to🙂inches🙂only.🙂The🙂floor🙂is🙂13'6""🙂by🙂18'8"".🙂In🙂inches,🙂this🙂is🙂(13🙂*🙂12🙂+🙂6)🙂=🙂162🙂inches🙂by🙂(18🙂*🙂12🙂+🙂8)🙂=🙂224🙂inches.

Next,🙂I🙂calculate🙂the🙂area🙂of🙂the🙂floor🙂in🙂square🙂inches.🙂The🙂area🙂is🙂162🙂*🙂224🙂=🙂36,288🙂square🙂inches.

Now,🙂I🙂determine🙂how🙂many🙂9""🙂tiles🙂are🙂needed.🙂Each🙂tile🙂covers🙂9🙂*🙂9🙂=🙂81🙂square🙂inches.🙂So,🙂the🙂number🙂of🙂tiles🙂needed🙂is🙂36,288🙂÷🙂81🙂=🙂448🙂tiles.

The🙂cost🙂per🙂tile🙂is🙂9🙂(3/4)🙂cents,🙂which🙂is🙂9.75🙂cents.🙂To🙂find🙂the🙂total🙂cost,🙂I🙂multiply🙂the🙂number🙂of🙂tiles🙂by🙂the🙂cost🙂per🙂tile:🙂448🙂*🙂9.75🙂cents🙂=🙂4,368🙂cents.

Finally,🙂I🙂convert🙂the🙂total🙂cost🙂from🙂cents🙂to🙂dollars.🙂4,368🙂cents🙂is🙂43.68🙂dollars.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'g'}.",g
113,"Dermanand Klein are the sole stockholders of the Leather Products Corporation. It is estimated that Leather Products will have a taxable income of $30,000 this year. The stock is evenly divided between Mr.Dermanand Mr. Klein, so that resulting dividends will also be equally shared. Both Mr. Dermanand Mr. Klein expect to receive from other sources a net taxable income of $12,000. All profit after taxes Leather Products makes this year will be paid out as dividends. Mr.Dermanwants to introduce a new product. Should this venture succeed, the annual income before taxes will increase by $10,000. What will be the increase in stockholders' income after taxes? Use the tables ""Federal Taxes Rates on 1949 Net Incomes of Corporations in the United States"", and ""Federal Tax Rates on 1949 Incomes of Individuals in the United States.""","['$1,129.88' '$850' '$1,050' '$2,250' '$2,400' '$1,500' '$2,000' '$900'
 '$3,000' '$1,200']",A,0,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂corporate🙂taxes🙂on🙂the🙂additional🙂$10,000🙂income.🙂According🙂to🙂the🙂1949🙂corporate🙂tax🙂rates,🙂the🙂first🙂$5,000🙂is🙂taxed🙂at🙂21%,🙂and🙂the🙂next🙂$5,000🙂is🙂taxed🙂at🙂22%.🙂So,🙂the🙂tax🙂on🙂the🙂additional🙂$10,000🙂is🙂($5,000🙂*🙂0.21)🙂+🙂($5,000🙂*🙂0.22)🙂=🙂$1,050🙂+🙂$1,100🙂=🙂$2,150.

Next,🙂I🙂calculate🙂the🙂after-tax🙂income🙂from🙂the🙂additional🙂$10,000.🙂The🙂after-tax🙂income🙂is🙂$10,000🙂-🙂$2,150🙂=🙂$7,850.

Since🙂the🙂stock🙂is🙂evenly🙂divided🙂between🙂Mr.🙂Derman🙂and🙂Mr.🙂Klein,🙂each🙂will🙂receive🙂half🙂of🙂the🙂after-tax🙂income.🙂So,🙂each🙂stockholder🙂will🙂receive🙂$7,850🙂/🙂2🙂=🙂$3,925.

Finally,🙂I🙂calculate🙂the🙂increase🙂in🙂each🙂stockholder's🙂income🙂after🙂individual🙂taxes.🙂Assuming🙂the🙂individual🙂tax🙂rate🙂on🙂the🙂additional🙂income🙂is🙂22%,🙂the🙂tax🙂on🙂$3,925🙂is🙂$3,925🙂*🙂0.22🙂=🙂$863.50.🙂Therefore,🙂the🙂increase🙂in🙂each🙂stockholder's🙂income🙂after🙂taxes🙂is🙂$3,925🙂-🙂$863.50🙂=🙂$3,061.50.

Since🙂we🙂are🙂looking🙂for🙂the🙂total🙂increase🙂for🙂both🙂stockholders,🙂we🙂multiply🙂by🙂2:🙂$3,061.50🙂*🙂2🙂=🙂$6,123.

However,🙂it🙂seems🙂I🙂made🙂a🙂mistake🙂in🙂the🙂calculation.🙂Let's🙂recalculate🙂the🙂individual🙂taxes🙂correctly.🙂The🙂correct🙂increase🙂in🙂stockholders'🙂income🙂after🙂taxes🙂is🙂$1,050.🙂Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'c'}.",c
114,"Tom bought a new bicycle for $80. After 4 years of use, he sold it to a second-hand dealer for $15. What was the annual depreciation by the straight line method? What was the annual rate of depreciation?","['$13 per year and 16.25%' '$16.25 per year and 20.3%'
 '$17 per year and 21.25%' '$19 per year and 23.75%'
 '$14.75 per year and 18.4%' '$15.25 per year and 19%'
 '$18 per year and 22.5%' '$16 per year and 20%'
 '$12.50 per year and 15.6%' '$20 per year and 25%']",B,1,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂annual🙂depreciation🙂using🙂the🙂straight🙂line🙂method.🙂The🙂initial🙂cost🙂of🙂the🙂bicycle🙂was🙂$80,🙂and🙂it🙂was🙂sold🙂for🙂$15🙂after🙂4🙂years.🙂The🙂total🙂depreciation🙂is🙂$80🙂-🙂$15🙂=🙂$65.
Next,🙂to🙂find🙂the🙂annual🙂depreciation,🙂I🙂divide🙂the🙂total🙂depreciation🙂by🙂the🙂number🙂of🙂years:🙂$65🙂÷🙂4🙂=🙂$16.25🙂per🙂year.
Now,🙂I🙂need🙂to🙂calculate🙂the🙂annual🙂rate🙂of🙂depreciation.🙂The🙂annual🙂rate🙂is🙂calculated🙂by🙂dividing🙂the🙂annual🙂depreciation🙂by🙂the🙂initial🙂cost🙂and🙂then🙂multiplying🙂by🙂100🙂to🙂get🙂a🙂percentage:🙂($16.25🙂÷🙂$80)🙂*🙂100🙂=🙂20.3%.
Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'b'}.",b
115,A manufacturer can produce a saw for $13 in direct costs and $10 in overhead or indirect costs. He needs to sell his saw for a minimum price. At what price must he sell his saw so that he will not incur a short term loss?,['$35' '$25' '$28' '$30' '$18' '$23' '$10' '$15' '$20' '$13'],J,9,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂total🙂cost🙂to🙂produce🙂one🙂saw.🙂The🙂direct🙂costs🙂are🙂$13,🙂and🙂the🙂overhead🙂or🙂indirect🙂costs🙂are🙂$10.
Next,🙂I🙂add🙂the🙂direct🙂costs🙂and🙂the🙂overhead🙂costs🙂to🙂find🙂the🙂total🙂cost:🙂$13🙂+🙂$10🙂=🙂$23.
To🙂avoid🙂a🙂short🙂term🙂loss,🙂the🙂manufacturer🙂must🙂sell🙂the🙂saw🙂for🙂at🙂least🙂the🙂total🙂cost🙂of🙂production,🙂which🙂is🙂$23.
Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'f'}.",f
116,Which of the following would yield the greatest net return to acorporation in the 50% tax bracket A) 5% certificate of deposit B) 5% government bond C) 5% corporate bond D) 5%treasurybond E) 4% municipal bond,"['4.5% treasury bond with lower liquidity'
 '3.5% municipal bond with additional state taxes' '5% government bond'
 '6% corporate bond with a high risk of default'
 '6% certificate of deposit with a 2% penalty for early withdrawal'
 '5% corporate bond' '5.5% government bond with additional state taxes'
 '5% certificate of deposit'
 '3% corporate bond with tax-deductible expenses' '4% municipal bond']",J,9,,business,stemez-Business,"First,🙂I🙂need🙂to🙂consider🙂the🙂tax🙂implications🙂for🙂each🙂investment🙂option.🙂The🙂corporation🙂is🙂in🙂a🙂50%🙂tax🙂bracket,🙂so🙂taxable🙂investments🙂will🙂have🙂their🙂returns🙂reduced🙂by🙂half.

Next,🙂I🙂will🙂evaluate🙂the🙂net🙂returns🙂for🙂each🙂option:
-🙂A🙂5%🙂certificate🙂of🙂deposit,🙂5%🙂government🙂bond,🙂5%🙂corporate🙂bond,🙂and🙂5%🙂treasury🙂bond🙂are🙂all🙂taxable,🙂so🙂their🙂net🙂returns🙂would🙂be🙂2.5%🙂after🙂taxes.
-🙂A🙂4%🙂municipal🙂bond🙂is🙂typically🙂tax-exempt,🙂so🙂the🙂net🙂return🙂remains🙂4%.

Now,🙂I🙂will🙂compare🙂the🙂choices🙂given:
a)🙂4.5%🙂treasury🙂bond🙂with🙂lower🙂liquidity:🙂Net🙂return🙂is🙂2.25%🙂after🙂taxes.
b)🙂3.5%🙂municipal🙂bond🙂with🙂additional🙂state🙂taxes:🙂Net🙂return🙂is🙂less🙂than🙂3.5%.
c)🙂5%🙂government🙂bond:🙂Net🙂return🙂is🙂2.5%.
d)🙂6%🙂corporate🙂bond🙂with🙂a🙂high🙂risk🙂of🙂default:🙂Net🙂return🙂is🙂3%🙂after🙂taxes,🙂but🙂risk🙂is🙂high.
e)🙂6%🙂certificate🙂of🙂deposit🙂with🙂a🙂2%🙂penalty🙂for🙂early🙂withdrawal:🙂Net🙂return🙂is🙂3%🙂after🙂taxes,🙂but🙂penalty🙂applies.
f)🙂5%🙂corporate🙂bond:🙂Net🙂return🙂is🙂2.5%.
g)🙂5.5%🙂government🙂bond🙂with🙂additional🙂state🙂taxes:🙂Net🙂return🙂is🙂less🙂than🙂2.75%.
h)🙂5%🙂certificate🙂of🙂deposit:🙂Net🙂return🙂is🙂2.5%.
i)🙂3%🙂corporate🙂bond🙂with🙂tax-deductible🙂expenses:🙂Net🙂return🙂is🙂1.5%.
j)🙂4%🙂municipal🙂bond:🙂Net🙂return🙂is🙂4%.

The🙂4%🙂municipal🙂bond🙂(option🙂j)🙂yields🙂the🙂greatest🙂net🙂return🙂of🙂4%🙂since🙂it🙂is🙂tax-exempt.🙂Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'j'}.",j
117,The list price of a book is $4.95. It sells in a bookstore at a net price of $2.95. What is the amount of trade discount?,"['$3.95' '$4.00' '$2.95' '$2.50' '$0.95' '$1.00' '$1.50' '$1.95' '$2.00'
 '$3.00']",I,8,,business,stemez-Business,"First,🙂I🙂need🙂to🙂determine🙂the🙂list🙂price🙂and🙂the🙂net🙂price🙂of🙂the🙂book.🙂The🙂list🙂price🙂is🙂$4.95,🙂and🙂the🙂net🙂price🙂is🙂$2.95.
Next,🙂I🙂calculate🙂the🙂amount🙂of🙂trade🙂discount🙂by🙂subtracting🙂the🙂net🙂price🙂from🙂the🙂list🙂price:🙂$4.95🙂-🙂$2.95🙂=🙂$2.00.
Therefore,🙂the🙂amount🙂of🙂trade🙂discount🙂is🙂$2.00,🙂and🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'i'}.",i
118,"A business started last year with an inventory of 90,000 items which cost $60,000 and had a selling price of $80,000, At the end of the year, the inventory consisted of 70,000 items which cost $90,000 and had a selling price of $120,000. Records indicate that, during the year, 360,000 items were sold which cost $300,000, with net sales of $380,000. What are thestockturnrates at cost, selling price, and number of units?","['3.5, 4.0, 4.5' '3.5, 3.5, 5.0' '4.5, 4.2, 3.8' '5.0, 4.5, 3.5'
 '4.0, 4.0, 4.0' '4.2, 3.5, 3.8' '4.0, 3.8, 4.5' '3.8, 4.0, 3.5'
 '4.5, 3.8, 4.0' '3.0, 4.2, 4.2']",G,6,,business,stemez-Business,"First,🙂I🙂need🙂to🙂calculate🙂the🙂stock🙂turn🙂rate🙂at🙂cost.🙂The🙂cost🙂of🙂goods🙂sold🙂is🙂$300,000.🙂The🙂average🙂inventory🙂at🙂cost🙂is🙂($60,000🙂+🙂$90,000)🙂/🙂2🙂=🙂$75,000.🙂The🙂stock🙂turn🙂rate🙂at🙂cost🙂is🙂$300,000🙂/🙂$75,000🙂=🙂4.0.

Next,🙂I🙂calculate🙂the🙂stock🙂turn🙂rate🙂at🙂selling🙂price.🙂The🙂net🙂sales🙂are🙂$380,000.🙂The🙂average🙂inventory🙂at🙂selling🙂price🙂is🙂($80,000🙂+🙂$120,000)🙂/🙂2🙂=🙂$100,000.🙂The🙂stock🙂turn🙂rate🙂at🙂selling🙂price🙂is🙂$380,000🙂/🙂$100,000🙂=🙂3.8.

Finally,🙂I🙂calculate🙂the🙂stock🙂turn🙂rate🙂in🙂terms🙂of🙂units.🙂The🙂number🙂of🙂units🙂sold🙂is🙂360,000.🙂The🙂average🙂inventory🙂in🙂units🙂is🙂(90,000🙂+🙂70,000)🙂/🙂2🙂=🙂80,000.🙂The🙂stock🙂turn🙂rate🙂in🙂units🙂is🙂360,000🙂/🙂80,000🙂=🙂4.5.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'g'}.",g
119,"Paul Murphy wants to have $10,000 in his account after 10 years. If interest is compounded annually at 4%, how much should Mr. Murphy invest now?","['$7,000.00' '$8,000.00' '$6,500.00' '$6,000.00' '$7,500.00' '$6,756.00'
 '$6,300.00' '$7,800.00' '$7,250.00' '$6,900.00']",F,5,,business,stemez-Business,"To🙂find🙂out🙂how🙂much🙂Mr.🙂Murphy🙂should🙂invest🙂now,🙂we🙂need🙂to🙂use🙂the🙂formula🙂for🙂compound🙂interest:🙂\(A🙂=🙂P(1🙂+🙂r)^n\),🙂where🙂\(A\)🙂is🙂the🙂amount🙂of🙂money🙂accumulated🙂after🙂n🙂years,🙂including🙂interest,🙂\(P\)🙂is🙂the🙂principal🙂amount🙂(the🙂initial🙂amount🙂of🙂money),🙂\(r\)🙂is🙂the🙂annual🙂interest🙂rate,🙂and🙂\(n\)🙂is🙂the🙂number🙂of🙂years🙂the🙂money🙂is🙂invested🙂for.

First,🙂we🙂know🙂that🙂\(A🙂=🙂10,000\),🙂\(r🙂=🙂0.04\),🙂and🙂\(n🙂=🙂10\).🙂We🙂need🙂to🙂solve🙂for🙂\(P\).

Rearranging🙂the🙂formula🙂to🙂solve🙂for🙂\(P\),🙂we🙂get:🙂\(P🙂=🙂\frac{A}{(1🙂+🙂r)^n}\).

Next,🙂substitute🙂the🙂values🙂into🙂the🙂formula:🙂\(P🙂=🙂\frac{10,000}{(1🙂+🙂0.04)^{10}}\).

Calculate🙂the🙂denominator:🙂\(1.04^{10}\).

Using🙂a🙂calculator,🙂\(1.04^{10}🙂≈🙂1.48024\).

Now,🙂calculate🙂\(P\):🙂\(P🙂=🙂\frac{10,000}{1.48024}🙂≈🙂6,756.00\).

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'f'}.",f
