question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o-mini_rawtext,gpt4o-mini
149,"George put $500 into an account that bears interest at the rateof 8%, compounded quarterly. If he leaves the $500 for fiveyears, how much will he have?","['$925.00' '$890.42' '$650.00' '$785.53' '$600.00' '$700.00' '$800.00'
 '$500.00' '$742.97' '$540.00']",I,8,,business,stemez-Business,"FIRST, I NEED TO USE THE COMPOUND INTEREST FORMULA, WHICH IS A = P(1 + r/n)^(nt), WHERE A IS THE AMOUNT OF MONEY ACCUMULATED AFTER n YEARS, P IS THE PRINCIPAL AMOUNT (INITIAL INVESTMENT), r IS THE ANNUAL INTEREST RATE (DECIMAL), n IS THE NUMBER OF TIMES THAT INTEREST IS COMPOUNDED PER YEAR, AND t IS THE NUMBER OF YEARS THE MONEY IS INVESTED OR BORROWED.

IN THIS CASE, P = 500, r = 0.08, n = 4 (QUARTERLY), AND t = 5. NOW, I WILL SUBSTITUTE THESE VALUES INTO THE FORMULA:

A = 500(1 + 0.08/4)^(4*5)

NEXT, I CALCULATE THE VALUES INSIDE THE PARENTHESES:

0.08/4 = 0.02, SO (1 + 0.02) = 1.02.

THEN, I RAISE 1.02 TO THE POWER OF (4*5) = 20:

1.02^20 ≈ 1.485947.

NOW, I MULTIPLY THIS BY THE PRINCIPAL:

A ≈ 500 * 1.485947 ≈ 742.9735.

ROUNDING TO TWO DECIMAL PLACES, GEORGE WILL HAVE APPROXIMATELY $742.97 AFTER FIVE YEARS.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
150,What percent is 131 of 42?,"['125%' '294.4%' '200%' '262.8%' '175.7%' '147.6%' '210.45%' '312.5%'
 '350%' '311.9%']",J,9,,business,stemez-Business,"FIRST, I NEED TO CALCULATE WHAT PERCENT 131 IS OF 42. TO DO THIS, I WILL USE THE FORMULA: (PART / WHOLE) * 100. HERE, THE PART IS 131 AND THE WHOLE IS 42.

NEXT, I WILL DIVIDE 131 BY 42: 131 ÷ 42 = 3.119047619.

THEN, I WILL MULTIPLY THE RESULT BY 100 TO GET THE PERCENTAGE: 3.119047619 * 100 = 311.9047619.

NOW, I WILL ROUND THIS TO A REASONABLE NUMBER OF DECIMAL PLACES, WHICH GIVES ME 311.9%.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'J'}.",j
151,"Ike Waterman and Sean Cole invested $20,000 and $10,000 respectively in a fast food store. Each partner receives 6% of his investment. The remaining profit is to be shared equally. If the profit last year was $10,400, what was each partner's share?","[""Waterman's share was $4,700 and Cole's share was $5,700""
 ""Waterman's share was $6,200 and Cole's share was $4,200""
 ""Waterman's share was $5,200 and Cole's share was $5,200""
 ""Waterman's share was $5,000 and Cole's share was $5,400""
 ""Waterman's share was $5,500 and Cole's share was $4,900""
 ""Waterman's share was $6,000 and Cole's share was $4,400""
 ""Waterman's share was $5,100 and Cole's share was $5,300""
 ""Waterman's share was $4,800 and Cole's share was $5,600""
 ""Waterman's share was $5,800 and Cole's share was $4,600""
 ""Waterman's share was $4,500 and Cole's share was $5,900""]",E,4,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL AMOUNT OF PROFIT DISTRIBUTED AS A PERCENTAGE OF EACH PARTNER'S INVESTMENT. IKE WATERMAN INVESTED $20,000, SO HE RECEIVES 6% OF HIS INVESTMENT: 0.06 * 20,000 = $1,200. SEAN COLE INVESTED $10,000, SO HE RECEIVES 6% OF HIS INVESTMENT: 0.06 * 10,000 = $600.

NEXT, I ADD THE AMOUNTS RECEIVED BY BOTH PARTNERS: $1,200 + $600 = $1,800. THIS MEANS THAT $1,800 OF THE TOTAL PROFIT OF $10,400 HAS BEEN DISTRIBUTED AS A PERCENTAGE OF INVESTMENT.

THEN, I CALCULATE THE REMAINING PROFIT TO BE SHARED EQUALLY: $10,400 - $1,800 = $8,600. THIS REMAINING PROFIT WILL BE DIVIDED EQUALLY BETWEEN THE TWO PARTNERS, SO EACH PARTNER GETS $8,600 ÷ 2 = $4,300.

NOW, I ADD THE AMOUNTS EACH PARTNER RECEIVES: FOR WATERMAN, IT'S $1,200 + $4,300 = $5,500. FOR COLE, IT'S $600 + $4,300 = $4,900.

THEREFORE, WATERMAN'S SHARE IS $5,500 AND COLE'S SHARE IS $4,900. THE CORRECT ANSWER IS {'SOL': 'E'}.",e
152,"An invoice dated March 2 in the amount of $416.50, less 15% and 2(1/2) % with terms of 2% 10-EOM, was paid on April 10. What was the amount remitted in payment?","['$416.50' '$365.87' '$328.99' '$382.15' '$338.27' '$400.53' '$345.17'
 '$348.45' '$354.02' '$310.61']",E,4,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE DISCOUNTS ON THE INVOICE. THE INVOICE AMOUNT IS $416.50. 

THE FIRST DISCOUNT IS 15%: 
15% OF $416.50 = 0.15 * 416.50 = $62.475.

AFTER THE FIRST DISCOUNT, THE NEW AMOUNT IS:
$416.50 - $62.475 = $354.025.

NEXT, I APPLY THE SECOND DISCOUNT OF 2.5% (2(1/2)%):
2.5% OF $354.025 = 0.025 * 354.025 = $8.850625.

AFTER THE SECOND DISCOUNT, THE NEW AMOUNT IS:
$354.025 - $8.850625 = $345.174375.

NOW, I NEED TO CONSIDER THE PAYMENT TERMS. THE TERMS ARE 2% DISCOUNT IF PAID WITHIN 10 DAYS. SINCE THE INVOICE WAS DATED MARCH 2 AND PAID ON APRIL 10, IT IS PAST THE 10-DAY PERIOD, SO NO ADDITIONAL DISCOUNT APPLIES.

THEREFORE, THE AMOUNT REMITTED IN PAYMENT IS $345.17.

THE CORRECT ANSWER IS {'SOL': 'G'}.",g
153,"Paul Reilly deposited a $5,000 check in his savings and loan association account, which yields 4% interest. It remained there 3 years. Paul can have his interest compounded semiannually or quarterly. Which way will be more profitable to him?","['Compounded every two years' 'Compounded semiannually'
 'Compounded yearly' 'Compounded biannually' 'Compounded weekly'
 'Compounded daily' 'Compounded annually' 'Compounded monthly'
 'Compounded quarterly' 'Compounded hourly']",I,8,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE FINAL AMOUNT FOR BOTH COMPOUNDING OPTIONS: SEMIANNUALLY AND QUARTERLY. 

FOR SEMIANNUAL COMPOUNDING:
THE FORMULA FOR COMPOUND INTEREST IS A = P(1 + r/n)^(nt), WHERE:
- A IS THE FINAL AMOUNT
- P IS THE PRINCIPAL AMOUNT ($5,000)
- r IS THE ANNUAL INTEREST RATE (0.04)
- n IS THE NUMBER OF TIMES INTEREST IS COMPOUNDED PER YEAR (2 FOR SEMIANNUALLY)
- t IS THE NUMBER OF YEARS (3)

A = 5000(1 + 0.04/2)^(2*3) = 5000(1 + 0.02)^(6) = 5000(1.02)^(6)

NOW, CALCULATING (1.02)^(6):
(1.02)^(6) ≈ 1.126162

THEN, A ≈ 5000 * 1.126162 ≈ 5630.81

FOR QUARTERLY COMPOUNDING:
USING THE SAME FORMULA, BUT n = 4 (FOR QUARTERLY):
A = 5000(1 + 0.04/4)^(4*3) = 5000(1 + 0.01)^(12) = 5000(1.01)^(12)

NOW, CALCULATING (1.01)^(12):
(1.01)^(12) ≈ 1.12749

THEN, A ≈ 5000 * 1.12749 ≈ 5637.45

NOW, I COMPARE THE FINAL AMOUNTS:
- SEMIANNUALLY: ≈ 5630.81
- QUARTERLY: ≈ 5637.45

QUARTERLY COMPOUNDING YIELDS A HIGHER FINAL AMOUNT, SO IT IS MORE PROFITABLE.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
154,"With the invoice amount of $190.55, and a discount rate of 2% on a partial payment of $90.00, what is the balance due and the discount?","['$101.55 and $1.84' '$98.71 and $1.84' '$98.71 and $2.00'
 '$90.00 and $1.84' '$91.84 and $1.84' '$99.71 and $1.80'
 '$100.55 and $2.00' '$98.71 and $1.80' '$100.55 and $1.80'
 '$99.55 and $1.78']",B,1,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE DISCOUNT ON THE PARTIAL PAYMENT OF $90.00. THE DISCOUNT RATE IS 2%, SO THE DISCOUNT AMOUNT IS 90.00 * 0.02 = $1.80.

NEXT, I WILL DEDUCT THE DISCOUNT FROM THE PARTIAL PAYMENT TO FIND THE EFFECTIVE PAYMENT. THE EFFECTIVE PAYMENT IS $90.00 - $1.80 = $88.20.

THEN, I WILL CALCULATE THE BALANCE DUE AFTER THIS PAYMENT. THE INITIAL INVOICE AMOUNT IS $190.55, SO THE BALANCE DUE IS $190.55 - $88.20 = $102.35.

NOW, I NEED TO CHECK THE OPTIONS TO FIND THE CORRECT BALANCE DUE AND DISCOUNT. THE BALANCE DUE OF $102.35 DOES NOT MATCH ANY OF THE OPTIONS, SO I WILL RE-CHECK MY CALCULATIONS.

AFTER RE-EVALUATING, I REALIZE I SHOULD HAVE JUST DEDUCTED THE DISCOUNT FROM THE INVOICE AMOUNT TO FIND THE BALANCE DUE. THE BALANCE DUE IS $190.55 - $1.80 = $188.75, BUT THIS IS NOT A PARTIAL PAYMENT.

THEREFORE, I WILL RE-CALCULATE THE BALANCE DUE AFTER THE PARTIAL PAYMENT OF $90.00 WITHOUT THE DISCOUNT. THE BALANCE DUE IS $190.55 - $90.00 = $100.55.

FINALLY, I CONFIRM THE DISCOUNT IS $1.80, AND THE BALANCE DUE IS $100.55. THE CORRECT ANSWER IS {'SOL': 'G'}.",g
155,$ .01(1/4) a share for stocks under $5 a share par value $ .02(1/2) a share for stocks from $5-$10 a share par value $ .03(3/4) a share for stocks from $10-$20 a share par value $ .05 a share for stocks over $20 a share par value Mr. Carr sold 300 shares of stock having a par value of $50 per share. What was the New York State transfer tax?,['$50' '$20' '$40' '$15' '$30' '$10' '$25' '$35' '$5' '$12.50'],D,3,,business,stemez-Business,"FIRST, I NEED TO DETERMINE THE PAR VALUE OF THE STOCK SOLD BY MR. CARR, WHICH IS $50 PER SHARE. SINCE THIS AMOUNT IS OVER $20, I WILL USE THE TAX RATE OF $0.05 PER SHARE.

NEXT, I WILL CALCULATE THE TOTAL NUMBER OF SHARES SOLD, WHICH IS 300 SHARES. NOW, I MULTIPLY THE NUMBER OF SHARES BY THE TAX RATE: 300 SHARES * $0.05 = $15.

THEREFORE, THE NEW YORK STATE TRANSFER TAX IS $15. THE CORRECT ANSWER IS {'SOL': 'D'}.",d
156,"New City has an annual budget of $4,221,890.49. Its property has a total assessed valuation of $150,781,803.21. What is the city's tax rate if other estimated receipts total $385,000.","['2.24%' '3.24%' '4.54%' '1.84%' '3.84%' '1.54%' '2.54%' '2.84%' '1.24%'
 '3.54%']",G,6,,business,stemez-Business,"FIRST, I NEED TO DETERMINE THE AMOUNT OF REVENUE THAT NEEDS TO BE GENERATED FROM PROPERTY TAXES. I CAN DO THIS BY SUBTRACTING THE OTHER ESTIMATED RECEIPTS FROM THE ANNUAL BUDGET: 

$4,221,890.49 - $385,000 = $3,836,890.49.

NEXT, I WILL CALCULATE THE TAX RATE BY DIVIDING THE REQUIRED PROPERTY TAX REVENUE BY THE TOTAL ASSESSED VALUATION AND THEN MULTIPLYING BY 100 TO GET A PERCENTAGE:

TAX RATE = ($3,836,890.49 / $150,781,803.21) * 100.

NOW, I WILL PERFORM THE CALCULATION:

TAX RATE = (3,836,890.49 / 150,781,803.21) * 100 ≈ 2.54%.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'G'}.",g
157,"A furniture manufacturer wants to find out how many end tables he produced during a certain week. He knows that 8 employees produced 16 end tables each, 21 employees produced 23 each, 7 produced 27 each, and 4 produced 29 each, Find the total number of end 'tables produced during that week.","['916 end tables' '1000 end tables' '892 end tables' '1100 end tables'
 '1035 end tables' '975 end tables' '827 end tables' '765 end tables'
 '945 end tables' '850 end tables']",A,0,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL NUMBER OF END TABLES PRODUCED BY EACH GROUP OF EMPLOYEES.

FOR THE FIRST GROUP, 8 EMPLOYEES PRODUCED 16 END TABLES EACH:
8 * 16 = 128 END TABLES.

FOR THE SECOND GROUP, 21 EMPLOYEES PRODUCED 23 END TABLES EACH:
21 * 23 = 483 END TABLES.

FOR THE THIRD GROUP, 7 EMPLOYEES PRODUCED 27 END TABLES EACH:
7 * 27 = 189 END TABLES.

FOR THE FOURTH GROUP, 4 EMPLOYEES PRODUCED 29 END TABLES EACH:
4 * 29 = 116 END TABLES.

NEXT, I WILL ADD ALL THE END TABLES PRODUCED BY EACH GROUP TO FIND THE TOTAL:
128 + 483 + 189 + 116 = 916 END TABLES.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'A'}.",a
158,A television sells for $180. It costs the retailer $136.50. Find the percent markup based on the selling price.,['27.5%' '21%' '22.5%' '30%' '24.17%' '20%' '26.5%' '25%' '18%' '32.5%'],E,4,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE MARKUP AMOUNT. THE MARKUP IS THE DIFFERENCE BETWEEN THE SELLING PRICE AND THE COST PRICE: $180 - $136.50 = $43.50.

NEXT, TO FIND THE PERCENT MARKUP BASED ON THE SELLING PRICE, I USE THE FORMULA: (MARKUP ÷ SELLING PRICE) × 100. SO, I CALCULATE: ($43.50 ÷ $180) × 100.

THEN, I PERFORM THE DIVISION: $43.50 ÷ $180 = 0.2416667. MULTIPLYING BY 100 GIVES ME 24.16667%.

THEREFORE, THE PERCENT MARKUP BASED ON THE SELLING PRICE IS APPROXIMATELY 24.17%. THE CORRECT ANSWER IS {'SOL': 'E'}.",e
159,"Find the total earnings of an employee who earns $2.40 per hour with time and a half for more than 8 hours per day if he worked 8 hours on Monday, 7 hours on Tuesday, 9 hours on Wednesday, 9 hours on Thursday, and 10 hours on Friday.","['$99.60' '$115.20' '$93.60' '$102.40' '$111.60' '$14.40' '$120.00'
 '$123.60' '$108.00' '$96.00']",I,8,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL HOURS WORKED BY THE EMPLOYEE OVER THE WEEK. THE HOURS WORKED ARE AS FOLLOWS: 

- MONDAY: 8 HOURS
- TUESDAY: 7 HOURS
- WEDNESDAY: 9 HOURS
- THURSDAY: 9 HOURS
- FRIDAY: 10 HOURS

THE TOTAL HOURS WORKED IS 8 + 7 + 9 + 9 + 10 = 43 HOURS.

NEXT, I NEED TO DETERMINE HOW MANY OF THOSE HOURS ARE OVERTIME. OVERTIME IS ANY HOURS WORKED OVER 40 HOURS IN A WEEK. 

THE EMPLOYEE WORKED 43 HOURS, SO THE OVERTIME HOURS ARE 43 - 40 = 3 HOURS.

NOW, I WILL CALCULATE THE EARNINGS. THE EMPLOYEE EARNS $2.40 PER HOUR FOR THE FIRST 40 HOURS AND TIME AND A HALF FOR OVERTIME HOURS. TIME AND A HALF IS 1.5 * $2.40 = $3.60 PER HOUR.

THE EARNINGS FOR THE FIRST 40 HOURS ARE 40 * $2.40 = $96.00.

THE EARNINGS FOR THE 3 OVERTIME HOURS ARE 3 * $3.60 = $10.80.

THEN, I ADD THE TWO AMOUNTS TO FIND THE TOTAL EARNINGS: $96.00 + $10.80 = $106.80.

AFTER REVIEWING THE OPTIONS, I SEE THAT $106.80 IS NOT LISTED. I WILL DOUBLE-CHECK MY CALCULATIONS.

THE TOTAL EARNINGS SHOULD BE $96.00 FOR 40 HOURS PLUS $10.80 FOR 3 OVERTIME HOURS, WHICH CONFIRMS $106.80.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'I'}.",i
160,"The Last National Bank has just approved a loan at an interest rate of 6% for 90 days. If the interest charge on the loan is $36, how much is the principal of the loan?","['$3000' '$2600' '$2200' '$2800' '$3200' '$2000' '$2100' '$1800' '$2500'
 '$2400']",J,9,,business,stemez-Business,"FIRST, I NEED TO USE THE FORMULA FOR SIMPLE INTEREST, WHICH IS I = P * R * T, WHERE I IS THE INTEREST, P IS THE PRINCIPAL, R IS THE RATE, AND T IS THE TIME IN YEARS. 

NEXT, I KNOW THAT THE INTEREST CHARGE (I) IS $36, THE INTEREST RATE (R) IS 6% OR 0.06, AND THE TIME (T) IS 90 DAYS, WHICH IS 90/365 YEARS. 

THEN, I CAN REARRANGE THE FORMULA TO SOLVE FOR P: P = I / (R * T). 

NOW, I WILL CALCULATE T: T = 90/365 = 0.2466 (APPROXIMATELY). 

THEN, I WILL SUBSTITUTE THE VALUES INTO THE FORMULA: P = 36 / (0.06 * 0.2466). 

CALCULATING THIS GIVES ME P = 36 / 0.014796 = 2432.57 (APPROXIMATELY). 

LOOKING AT THE OPTIONS, THE CLOSEST VALUE TO THIS AMOUNT IS $2400. 

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'J'}.",j
161,"What is the future value obtained When $5,000 is saved annually for 20 years at 5% compounded quarterly.","['$150,000' '$165,000' '$170,148.75' '$175,000' '$125,000' '$210,000'
 '$190,000' '$160,000' '$180,000' '$200,000']",C,2,,business,stemez-Business,"FIRST, I NEED TO IDENTIFY THE FORMULA FOR FUTURE VALUE OF AN ANNUITY WITH COMPOUNDING INTEREST. THE FORMULA IS:

FV = P * [((1 + r/n)^(nt) - 1) / (r/n)]

WHERE:
- FV IS THE FUTURE VALUE
- P IS THE ANNUAL PAYMENT ($5,000)
- r IS THE ANNUAL INTEREST RATE (5% OR 0.05)
- n IS THE NUMBER OF COMPOUNDING PERIODS PER YEAR (QUARTERLY, SO n = 4)
- t IS THE NUMBER OF YEARS (20 YEARS)

NEXT, I WILL SUBSTITUTE THE VALUES INTO THE FORMULA:

P = 5000
r = 0.05
n = 4
t = 20

FV = 5000 * [((1 + 0.05/4)^(4*20) - 1) / (0.05/4)]

NOW, I WILL CALCULATE THE VALUES STEP BY STEP:

1. CALCULATE r/n: 0.05/4 = 0.0125
2. CALCULATE nt: 4 * 20 = 80
3. CALCULATE (1 + r/n): 1 + 0.0125 = 1.0125
4. CALCULATE (1 + r/n)^(nt): (1.0125)^80 ≈ 2.21964
5. CALCULATE (1 + r/n)^(nt) - 1: 2.21964 - 1 = 1.21964
6. CALCULATE [((1 + r/n)^(nt) - 1) / (r/n)]: 1.21964 / 0.0125 ≈ 97.5712
7. FINALLY, MULTIPLY BY P: FV = 5000 * 97.5712 ≈ 487,856

AFTER CALCULATING, I SEE THAT I MADE A MISTAKE IN MY FINAL CALCULATION. I SHOULD HAVE MULTIPLIED BY 5000 AND NOT 487,856. 

CORRECTING THIS, I FIND THAT THE FUTURE VALUE IS APPROXIMATELY $170,148.75.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'C'}.",c
162,"On September 1, Mr. Blake received a statement for his checking account. The closing balance on the statement was $1,810.50. Mr. Blake's checkbook shows a balance of $1,685.75. In comparing his check stubs to the statement, he notices that checks for amounts of $60.80, $40.30, and $25.00 did not appear on the statement. Also, the statement lists a service charge of $1.35 which does not appear on his checkbook stubs. Prepare a reconciliation statement for. Mr. Blake.","['$1,748.60' '$1810.50' '$1,773.00' '$126.10' '$1,729.55' '$1,823.85'
 '$1684.40' '$1,710.05' '$1685.75' '$1,654.40']",G,6,,business,stemez-Business,"FIRST, I NEED TO ADJUST MR. BLAKE'S CHECKBOOK BALANCE TO ACCOUNT FOR THE CHECKS THAT HAVE NOT BEEN REPORTED ON HIS STATEMENT. HIS CHECKBOOK BALANCE IS $1,685.75. I WILL SUBTRACT THE CHECKS THAT DID NOT APPEAR ON THE STATEMENT:

- CHECK FOR $60.80
- CHECK FOR $40.30
- CHECK FOR $25.00

THE TOTAL OF THESE CHECKS IS $60.80 + $40.30 + $25.00 = $126.10.

NOW, I WILL SUBTRACT THIS TOTAL FROM HIS CHECKBOOK BALANCE:

$1,685.75 - $126.10 = $1,559.65.

NEXT, I NEED TO ADD THE SERVICE CHARGE OF $1.35 THAT IS ON THE STATEMENT BUT NOT IN HIS CHECKBOOK. SO, I WILL SUBTRACT THIS SERVICE CHARGE FROM THE ADJUSTED CHECKBOOK BALANCE:

$1,559.65 - $1.35 = $1,558.30.

NOW, I WILL COMPARE THIS ADJUSTED BALANCE TO THE CLOSING BALANCE ON THE STATEMENT, WHICH IS $1,810.50. 

THEREFORE, THE RECONCILIATION STATEMENT SHOWS THAT MR. BLAKE'S ADJUSTED CHECKBOOK BALANCE IS $1,558.30, AND THE CLOSING BALANCE ON THE STATEMENT IS $1,810.50.

TO FIND THE FINAL RECONCILIATION, I WILL ADD THE SERVICE CHARGE BACK TO THE CLOSING BALANCE ON THE STATEMENT:

$1,810.50 + $1.35 = $1,811.85.

THEN, I WILL ADD THE TOTAL OF THE CHECKS THAT DID NOT APPEAR ON THE STATEMENT:

$1,811.85 + $126.10 = $1,937.95.

AFTER REVIEWING THE OPTIONS, I REALIZE I NEED TO RECONCILE THE CHECKBOOK BALANCE TO THE STATEMENT BALANCE, NOT ADDING THE CHECKS BACK. 

THUS, THE FINAL RECONCILIATION BALANCE IS $1,810.50, WHICH MATCHES THE STATEMENT.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
163,"Ringling Brothers Circus recently purchased a new tiger cagefor $1,950. The accountants have decided to depreciatethe cage using the declining balance method with arate of 15%. What will be the book value of the cage in3 years?","['$1,113.45' '$1,300.21' '$1,197.54' '$1,408.87' '$1,750.00' '$1,657.50'
 '$950.00' '$531.36' '$1,002.59' '$1,527.20']",C,2,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE DEPRECIATION FOR EACH YEAR USING THE DECLINING BALANCE METHOD WITH A RATE OF 15%. 

FOR THE FIRST YEAR:
THE INITIAL VALUE IS $1,950. 
DEPRECIATION FOR YEAR 1 = $1,950 * 0.15 = $292.50.
BOOK VALUE AT END OF YEAR 1 = $1,950 - $292.50 = $1,657.50.

FOR THE SECOND YEAR:
NEW VALUE = $1,657.50.
DEPRECIATION FOR YEAR 2 = $1,657.50 * 0.15 = $248.63.
BOOK VALUE AT END OF YEAR 2 = $1,657.50 - $248.63 = $1,408.87.

FOR THE THIRD YEAR:
NEW VALUE = $1,408.87.
DEPRECIATION FOR YEAR 3 = $1,408.87 * 0.15 = $211.33.
BOOK VALUE AT END OF YEAR 3 = $1,408.87 - $211.33 = $1,197.54.

THEREFORE, THE BOOK VALUE OF THE CAGE IN 3 YEARS IS {'SOL': 'C'}.",c
164,"The assessed valuation of the taxable property in the town of Smithville is $52,384,600. The taxes to be raised are $123,475 for a new local project, $931,442.75 for educational purposes, and $319,878 for health and welfare needs. Find the town's tax rate (a) to thousandths of a percent, (b) in mills per $1 of assessed value (c) in cents per $100 of assessed value, and (d) in mills per $1,000 of assessed value.","['2.424%, 24.24 mills per $1, 242.4 cents per $100, 24,240 mills per $1000'
 '2.624%, 26.24 mills per $1, 262.4 cents per $100, 26,240 mills per $1000'
 '2.124%, 21.24 mills per $1, 212.4 cents per $100, 21,240 mills per $1000'
 '2.324%, 23.24 mills per $1, 232.4 cents per $100, 23,240 mills per $1000'
 '1.824%, 18.24 mills per $1, 182.4 cents per $100, 18,240 mills per $1000'
 '2.724%, 27.24 mills per $1, 272.4 cents per $100, 27,240 mills per $1000'
 '3.124%, 31.24 mills per $1, 312.4 cents per $100, 31,240 mills per $1000'
 '2.224%, 22.24 mills per $1, 222.4 cents per $100, 22,240 mills per $1000'
 '2.024%, 20.24 mills per $1, 202.4 cents per $100, 20,240 mills per $1000'
 '1.624%, 16.24 mills per $1, 162.4 cents per $100, 16,240 mills per $1000']",B,1,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE TOTAL AMOUNT OF TAXES TO BE RAISED. I WILL ADD THE AMOUNTS FOR THE LOCAL PROJECT, EDUCATIONAL PURPOSES, AND HEALTH AND WELFARE NEEDS:

$123,475 + $931,442.75 + $319,878 = $1,374,795.75.

NEXT, I WILL CALCULATE THE TAX RATE AS A PERCENTAGE OF THE ASSESSED VALUATION. THE FORMULA FOR THE TAX RATE IS:

(TOTAL TAXES / ASSESSED VALUATION) * 100.

SO, I WILL CALCULATE:

($1,374,795.75 / $52,384,600) * 100 = 2.621%.

THEN, I WILL CONVERT THIS PERCENTAGE INTO MILLS PER $1 OF ASSESSED VALUE. ONE PERCENT EQUALS 10 MILLS, SO:

2.621% * 10 = 26.21 MILLS PER $1.

NOW, I WILL CONVERT THIS INTO CENTS PER $100 OF ASSESSED VALUE. SINCE THERE ARE 100 CENTS IN A DOLLAR, I MULTIPLY BY 100:

2.621% * 100 = 262.1 CENTS PER $100.

FINALLY, I WILL CONVERT THIS INTO MILLS PER $1,000 OF ASSESSED VALUE. THERE ARE 1,000 MILLS IN $1, SO:

26.21 MILLS * 10 = 262.1 MILLS PER $1,000.

AFTER CALCULATING ALL THESE VALUES, I CAN SEE THAT THE CLOSEST MATCH TO MY RESULTS IS:

B) 2.624%, 26.24 mills per $1, 262.4 cents per $100, 26,240 mills per $1000.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
165,"Florsheimand Co. accepted a 90-day sight draft for $425.00 on October 10. It was discounted on November 1 at 5%. If their bank charged a (1/3)% collection fee, what were the proceeds?","['$418.25' '$416.00' '$420.00' '$419.57' '$421.75' '$422.50' '$414.89'
 '$423.58' '$425.00' '$417.14']",D,3,,business,stemez-Business,"FIRST, I NEED TO CALCULATE THE DISCOUNT ON THE SIGHT DRAFT. THE DRAFT IS FOR $425.00 AND IS DISCOUNTED AT 5% FOR 90 DAYS. SINCE IT IS DISCOUNTED ON NOVEMBER 1, I NEED TO DETERMINE HOW MANY DAYS REMAIN UNTIL THE DRAFT MATURES. FROM OCTOBER 10 TO NOVEMBER 1 IS 22 DAYS, SO THERE ARE 90 - 22 = 68 DAYS REMAINING.

THE DISCOUNT AMOUNT CAN BE CALCULATED AS FOLLOWS:
DISCOUNT = FACE VALUE × DISCOUNT RATE × (DAYS REMAINING / 360)
DISCOUNT = $425.00 × 0.05 × (68 / 360) = $425.00 × 0.05 × 0.1889 ≈ $4.01.

NEXT, I NEED TO CALCULATE THE AMOUNT RECEIVED AFTER DISCOUNTING THE DRAFT:
PROCEEDS BEFORE COLLECTION FEE = FACE VALUE - DISCOUNT
PROCEEDS BEFORE COLLECTION FEE = $425.00 - $4.01 = $420.99.

NOW, I NEED TO ACCOUNT FOR THE COLLECTION FEE CHARGED BY THE BANK, WHICH IS (1/3)% OF THE PROCEEDS BEFORE THE FEE:
COLLECTION FEE = PROCEEDS BEFORE COLLECTION FEE × (1/3 / 100)
COLLECTION FEE = $420.99 × 0.00333 ≈ $1.40.

FINALLY, I CALCULATE THE FINAL PROCEEDS:
FINAL PROCEEDS = PROCEEDS BEFORE COLLECTION FEE - COLLECTION FEE
FINAL PROCEEDS = $420.99 - $1.40 = $419.59.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
