question_id,question,options,answer,answer_index,cot_content,category,src,claude-3-5-sonnet-20241022_rawtext,claude-3-5-sonnet-20241022
250,Paul took a loan of $384.75 for 60 days at 6% interest. How much interest did he pay?,"['$5.75' '$3.85' '$4.15' '$5.00' '$1.15' '$2.75' '$7.25' '$2.50' '$4.50'
 '$6.00']",B,1,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Identify🙂the🙂formula🙂for🙂simple🙂interest
Interest🙂=🙂(Principal🙂×🙂Rate🙂×🙂Time)/100
where🙂time🙂is🙂in🙂years

Step🙂2:🙂Convert🙂the🙂given🙂information
Principal🙂=🙂$384.75
Rate🙂=🙂6%
Time🙂=🙂60🙂days🙂=🙂60/365🙂years🙂(using🙂365🙂days🙂in🙂a🙂year)

Step🙂3:🙂Calculate🙂the🙂interest
Interest🙂=🙂(384.75🙂×🙂6🙂×🙂60/365)/100
=🙂(138,510/365)/100
=🙂3.85

{'sol': 'b'}",b
251,"Williamsville has a total assessed valuation of property of $6,250,000.The town requires $360,000 for educational purposesand $115,000 for health and welfare needs. What isthe town's tax rate in dollars per $100.","['$6.00 per $100' '$5.50 per $100' '$7.20 per $100' '$7.80 per $100'
 '$7.60 per $100' '$8.60 per $100' '$8.00 per $100' '$9.20 per $100'
 '$7.00 per $100' '$6.50 per $100']",E,4,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Calculate🙂the🙂total🙂amount🙂needed🙂by🙂the🙂town
Educational🙂purposes:🙂$360,000
Health🙂and🙂welfare:🙂$115,000
Total🙂needed:🙂$360,000🙂+🙂$115,000🙂=🙂$475,000

Step🙂2:🙂To🙂find🙂the🙂tax🙂rate🙂per🙂$100,🙂use🙂the🙂formula:
Tax🙂Rate🙂=🙂(Total🙂Amount🙂Needed🙂×🙂100)🙂÷🙂Total🙂Assessed🙂Value

Step🙂3:🙂Plug🙂in🙂the🙂numbers:
Tax🙂Rate🙂=🙂($475,000🙂×🙂100)🙂÷🙂$6,250,000
Tax🙂Rate🙂=🙂$47,500,000🙂÷🙂$6,250,000
Tax🙂Rate🙂=🙂$7.60🙂per🙂$100

{'sol': 'e'}",e
252,"A bicycle selling for $82 can be purchased on the installment plan with no down-payment, but a 10% per year finance charge. How much should each of the monthly payments be to pay off the bicycle in six months?","['$15.85' '$13.65' '$13.35' '$16.35' '$15.35' '$14.85' '$14.35' '$13.85'
 '$12.85' '$12.35']",G,6,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Calculate🙂the🙂finance🙂charge
*🙂10%🙂per🙂year🙂=🙂10/12🙂=🙂0.833%🙂per🙂month
*🙂For🙂6🙂months,🙂total🙂interest🙂=🙂6🙂×🙂0.833%🙂=🙂5%
*🙂Finance🙂charge🙂=🙂$82🙂×🙂5%🙂=🙂$4.10

Step🙂2:🙂Calculate🙂total🙂amount🙂to🙂be🙂paid
*🙂Total🙂=🙂Original🙂price🙂+🙂Finance🙂charge
*🙂Total🙂=🙂$82🙂+🙂$4.10🙂=🙂$86.10

Step🙂3:🙂Calculate🙂monthly🙂payment
*🙂Monthly🙂payment🙂=🙂Total🙂amount🙂÷🙂Number🙂of🙂months
*🙂Monthly🙂payment🙂=🙂$86.10🙂÷🙂6🙂=🙂$14.35

{'sol': 'g'}",g
253,"A business started last year with an inventory of 90,000 items which cost $60,000 and had a selling price of $80,000, At the end of the year, the inventory consisted of 70,000 items which cost $90,000 and had a selling price of $120,000. Records indicate that, during the year, 360,000 items were sold which cost $300,000, with net sales of $380,000. What are thestockturnrates at cost, selling price, and number of units?","['StockturnRate (at Cost) = 2.5, StockturnRate (at selling price) = 5.0, StockturnRate (in units) = 2.0'
 'StockturnRate (at Cost) = 4.5, StockturnRate (at selling price) = 3.2, StockturnRate (in units) = 5.0'
 'StockturnRate (at Cost) = 3.0, StockturnRate (at selling price) = 4.8, StockturnRate (in units) = 3.5'
 'StockturnRate (at Cost) = 5.5, StockturnRate (at selling price) = 2.0, StockturnRate (in units) = 8.0'
 'StockturnRate (at Cost) = 3.5, StockturnRate (at selling price) = 6.0, StockturnRate (in units) = 3.0'
 'StockturnRate (at Cost) = 6.0, StockturnRate (at selling price) = 1.8, StockturnRate (in units) = 6.5'
 'StockturnRate (at Cost) = 5.0, StockturnRate (at selling price) = 2.8, StockturnRate (in units) = 5.5'
 'StockturnRate (at Cost) = 7.0, StockturnRate (at selling price) = 2.3, StockturnRate (in units) = 7.5'
 'StockturnRate (at Cost) = 6.5, StockturnRate (at selling price) = 1.5, StockturnRate (in units) = 6.0'
 'StockturnRate (at Cost) = 4.0, StockturnRate (at selling price) = 3.8, StockturnRate (in units) = 4.5']",J,9,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

1.🙂First,🙂let's🙂calculate🙂the🙂average🙂inventory:
At🙂Cost:🙂($60,000🙂+🙂$90,000)🙂÷🙂2🙂=🙂$75,000
At🙂Selling🙂Price:🙂($80,000🙂+🙂$120,000)🙂÷🙂2🙂=🙂$100,000
In🙂Units:🙂(90,000🙂+🙂70,000)🙂÷🙂2🙂=🙂80,000🙂units

2.🙂Now,🙂let's🙂identify🙂the🙂values🙂for🙂calculating🙂stockturn🙂rates:
Cost🙂of🙂Goods🙂Sold🙂=🙂$300,000
Net🙂Sales🙂=🙂$380,000
Units🙂Sold🙂=🙂360,000

3.🙂Calculate🙂the🙂stockturn🙂rates:
At🙂Cost🙂=🙂$300,000🙂÷🙂$75,000🙂=🙂4.0
At🙂Selling🙂Price🙂=🙂$380,000🙂÷🙂$100,000🙂=🙂3.8
In🙂Units🙂=🙂360,000🙂÷🙂80,000🙂=🙂4.5

4.🙂Looking🙂at🙂the🙂choices,🙂these🙂values🙂match🙂option🙂j.

{'sol':🙂'j'}",j
254,"A typewriter is priced at $80, less series discounts of 20%, 10%, 5%. What is the net price?","['$46.08' '$56.00' '$65.00' '$60.00' '$54.72' '$62.40' '$52.00' '$58.40'
 '$50.00' '$48.00']",E,4,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Calculate🙂the🙂first🙂discount🙂of🙂20%
Original🙂price🙂=🙂$80
20%🙂of🙂$80🙂=🙂$16
Price🙂after🙂first🙂discount🙂=🙂$80🙂-🙂$16🙂=🙂$64

Step🙂2:🙂Calculate🙂the🙂second🙂discount🙂of🙂10%
10%🙂of🙂$64🙂=🙂$6.40
Price🙂after🙂second🙂discount🙂=🙂$64🙂-🙂$6.40🙂=🙂$57.60

Step🙂3:🙂Calculate🙂the🙂third🙂discount🙂of🙂5%
5%🙂of🙂$57.60🙂=🙂$2.88
Final🙂price🙂=🙂$57.60🙂-🙂$2.88🙂=🙂$54.72

{'sol': 'e'}",e
255,(A) How many gallons are there in 12 liters? (B) How many liters are there in 10 quarts? Metric to Customary Units Customary to Metric Units 1 liter = 1.057 quarts .264 gallon 1 quart = .946 liter 1 gallon = 3.785 liters 1 milliliter = .0338 ounce 1 ounce = 29.57 milliliters,"['(A) 3.168 gallons (B) 9.46 liters' '(A) 3.18 gallons (B) 9.6 liters'
 '(A) 2.64 gallons (B) 9.46 liters' '(A) 2.5 gallons (B) 9 liters'
 '(A) 2.64 gallons (B) 10.5 liters' '(A) 3.5 gallons (B) 9.46 liters'
 '(A) 3 gallons (B) 9.5 liters' '(A) 3.168 gallons (B) 10.46 liters'
 '(A) 3.168 gallons (B) 11 liters' '(A) 3.2 gallons (B) 10 liters']",A,0,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

For🙂Part🙂(A):
1.🙂To🙂convert🙂liters🙂to🙂gallons,🙂we🙂multiply🙂by🙂0.264
2.🙂12🙂liters🙂×🙂0.264🙂=🙂3.168🙂gallons

For🙂Part🙂(B):
1.🙂To🙂convert🙂quarts🙂to🙂liters,🙂we🙂multiply🙂by🙂0.946
2.🙂10🙂quarts🙂×🙂0.946🙂=🙂9.46🙂liters

Looking🙂at🙂the🙂choices,🙂we🙂need:
(A)🙂3.168🙂gallons
(B)🙂9.46🙂liters

{'sol': 'a'}",a
256,"PhilLeFrancpurchased (25 / 50) bodily injury insurance and $10,000 property damage insurance.The base premium for thebodily injury insurance was $101, while the base premiumfor the property damage coverage was $48. If Phil hada total factor of 1.37 for bodily injury and a total factor of 1.10forproperty damage, what was his premium for each typeof coverage?","['$138.37 for bodily injury coverage, $52.80 for property damage coverage'
 '$130.37 for bodily injury coverage, $50.80 for property damage coverage'
 '$125.37 for bodily injury coverage, $48.80 for property damage coverage'
 '$120.37 for bodily injury coverage, $42.80 for property damage coverage'
 '$140.37 for bodily injury coverage, $58.80 for property damage coverage'
 '$110.37 for bodily injury coverage, $45.80 for property damage coverage'
 '$145.37 for bodily injury coverage, $60.80 for property damage coverage'
 '$115.37 for bodily injury coverage, $49.80 for property damage coverage'
 '$132.37 for bodily injury coverage, $53.80 for property damage coverage'
 '$150.37 for bodily injury coverage, $55.80 for property damage coverage']",A,0,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂For🙂bodily🙂injury🙂insurance
Base🙂premium🙂=🙂$101
Total🙂factor🙂=🙂1.37
Premium🙂=🙂$101🙂×🙂1.37🙂=🙂$138.37

Step🙂2:🙂For🙂property🙂damage🙂insurance
Base🙂premium🙂=🙂$48
Total🙂factor🙂=🙂1.10
Premium🙂=🙂$48🙂×🙂1.10🙂=🙂$52.80

Step🙂3:🙂Looking🙂at🙂the🙂choices,🙂we🙂need🙂to🙂find🙂the🙂option🙂that🙂matches:
$138.37🙂for🙂bodily🙂injury
$52.80🙂for🙂property🙂damage

{'sol': 'a'}",a
257,"A portable color television, listed at $280, is being sold at a discount, net price $196. What is the discount rate?",['25%' '30%' '45%' '20%' '50%' '35%' '10%' '28%' '40%' '15%'],B,1,,business,stemez-Business,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Identify🙂the🙂important🙂values
Original🙂price🙂=🙂$280
Discounted🙂price🙂=🙂$196
Difference🙂=🙂$280🙂-🙂$196🙂=🙂$84

Step🙂2:🙂Calculate🙂the🙂discount🙂rate
Discount🙂rate🙂=🙂(Amount🙂of🙂discount🙂÷🙂Original🙂price)🙂×🙂100
Discount🙂rate🙂=🙂($84🙂÷🙂$280)🙂×🙂100
Discount🙂rate🙂=🙂0.30🙂×🙂100
Discount🙂rate🙂=🙂30%

Step🙂3:🙂Check🙂the🙂answer🙂choices
Looking🙂at🙂the🙂options,🙂30%🙂corresponds🙂to🙂choice🙂b

{'sol': 'b'}",b
258,"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.","['Employer obligations' 'Employment laws' 'Employer benefits'
 'Employer duties' 'Employee rights' 'Employer rights' 'Employee duties'
 'Employee benefits' 'Employee contracts']",G,6,,business,ori_mmlu-business_ethics,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Analyze🙂the🙂key🙂components🙂of🙂the🙂sentence:
-🙂It's🙂about🙂obligations
-🙂These🙂obligations🙂are🙂FROM🙂workers
-🙂These🙂obligations🙂are🙂TOWARDS🙂their🙂employer
-🙂They're🙂based🙂on🙂contracts🙂and🙂laws

Step🙂2:🙂Consider🙂the🙂direction🙂of🙂the🙂obligation:
-🙂Since🙂it's🙂FROM🙂workers🙂TO🙂employers
-🙂This🙂means🙂it's🙂about🙂EMPLOYEE🙂duties

Step🙂3:🙂Eliminate🙂incorrect🙂options:
-🙂Can't🙂be🙂anything🙂with🙂""employer""🙂as🙂the🙂first🙂word
-🙂Can't🙂be🙂about🙂""rights""🙂or🙂""benefits""
-🙂Must🙂be🙂about🙂duties🙂or🙂obligations

Therefore,🙂looking🙂at🙂the🙂options,🙂""Employee🙂duties""🙂is🙂the🙂correct🙂answer.

{'sol': 'g'}",g
259," _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.","['Corporate ecosystems' 'Natural supply chains' 'Industrial ecosystems'
 'Corporate supply chains' 'Ecological ecosystems' 'Corporate food webs'
 'Industrial supply loops' 'Industrial food webs'
 'Ecological supply loops' 'Industrial food chains']",C,2,,business,ori_mmlu-business_ethics,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Analyze🙂the🙂key🙂components🙂of🙂the🙂statement:
-🙂Talks🙂about🙂comparison🙂to🙂natural🙂counterparts
-🙂Mentions🙂balanced🙂network
-🙂Refers🙂to🙂interdependent🙂organisms
-🙂Discusses🙂companies🙂and🙂industries
-🙂Emphasizes🙂resources🙂and🙂wastes

Step🙂2:🙂Consider🙂what🙂type🙂of🙂system🙂this🙂describes:
-🙂It's🙂an🙂industrial🙂system
-🙂It🙂mimics🙂natural🙂ecosystems
-🙂It🙂involves🙂multiple🙂interconnected🙂parts

Step🙂3:🙂Evaluate🙂the🙂options:
-🙂Looking🙂for🙂a🙂term🙂that🙂combines🙂industrial🙂aspects🙂with🙂ecological🙂principles
-🙂Must🙂reflect🙂the🙂interconnected🙂nature🙂of🙂the🙂system
-🙂""Industrial🙂ecosystems""🙂best🙂matches🙂these🙂criteria

{'sol':🙂'c'}",c
260,"A corporation is ________ from its managers, employees, investors and customers. It therefore has _______ succession and also ________.","['Dependent, Limited, Does not own its own assets'
 'Independent, Limited, Owns its own assets'
 'Indistinguishable, Perpetual, Owns its own assets'
 'Indistinguishable, Perpetual, Does not own its own assets'
 'Independent, Perpetual, Owns its own assets'
 'Independent, Perpetual, Does not own its own assets'
 'Independent, Limited, Does not own its own assets'
 'Dependent, Perpetual, Does not own its own assets'
 'Indistinguishable, Limited, Owns its own assets'
 'Dependent, Perpetual, Owns its own assets']",E,4,,business,ori_mmlu-business_ethics,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

Step🙂1:🙂First,🙂let's🙂consider🙂the🙂nature🙂of🙂a🙂corporation:
A🙂corporation🙂is🙂a🙂separate🙂legal🙂entity🙂from🙂all🙂stakeholders,🙂making🙂it🙂INDEPENDENT.

Step🙂2:🙂Let's🙂think🙂about🙂succession:
Corporations🙂continue🙂to🙂exist🙂even🙂when🙂owners,🙂managers,🙂or🙂employees🙂change.
This🙂means🙂it🙂has🙂PERPETUAL🙂succession.

Step🙂3:🙂Consider🙂asset🙂ownership:
As🙂a🙂separate🙂legal🙂entity,🙂a🙂corporation🙂can🙂own🙂property🙂and🙂assets🙂in🙂its🙂own🙂name.
Therefore,🙂it🙂OWNS🙂ITS🙂OWN🙂ASSETS.

Looking🙂at🙂all🙂options,🙂the🙂combination🙂of:
-🙂Independent
-🙂Perpetual
-🙂Owns🙂its🙂own🙂assets

{'sol': 'e'}",e
261," _______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.","['Appeal to higher loyalties, Metaphor of the ledger, Denial of injury'
 'Denial of injury, Metaphor of the ledger, Appeal to higher loyalties,'
 'Denial of injury, Metaphor of the balance, Appeal to higher loyalties'
 'Metaphor of the ledger, Denial of injury, Appeal to higher loyalties'
 'Denial of responsibility, Metaphor of the ledger, Appeal to higher loyalties'
 'Appeal to higher loyalties, Denial of injury, Metaphor of the ledger'
 'Denial of victim, Appeal to higher loyalties, Metaphor of the ledger'
 'Appeal to higher loyalties, Denial of responsibility, Metaphor of the ledger'
 'Metaphor of the ledger, Denial of victim, Appeal to higher loyalties'
 'Denial of injury, Appeal to higher loyalties, Metaphor of the ledger']",J,9,,business,ori_mmlu-business_ethics,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Let's🙂identify🙂what🙂the🙂first🙂blank🙂describes
-🙂It🙂refers🙂to🙂where🙂actors🙂believe🙂their🙂actions🙂harm🙂nobody
-🙂This🙂clearly🙂matches🙂the🙂definition🙂of🙂""Denial🙂of🙂injury""

Step🙂2:🙂Let's🙂identify🙂what🙂the🙂second🙂blank🙂describes
-🙂It🙂refers🙂to🙂violation🙂of🙂norms🙂for🙂higher-order🙂values
-🙂This🙂matches🙂""Appeal🙂to🙂higher🙂loyalties""

Step🙂3:🙂Let's🙂identify🙂what🙂the🙂third🙂blank🙂describes
-🙂It🙂refers🙂to🙂actors🙂claiming🙂they🙂are🙂owed🙂something
-🙂This🙂matches🙂""Metaphor🙂of🙂the🙂ledger""

Step🙂4:🙂Looking🙂at🙂the🙂options,🙂we🙂need:
Denial🙂of🙂injury,🙂Appeal🙂to🙂higher🙂loyalties,🙂Metaphor🙂of🙂the🙂ledger

{'sol': 'j'}",j
262, Which of the following is the rate at which a market adopts an innovation?,"['Market penetration rate.' 'Adoption process.' 'Market adoption scale.'
 'Process of market saturation.' 'Process of differentiation.'
 'Product lifecycle.' 'Process of diffusion.' 'Innovation rate.'
 'Process of diversification.' 'Adoption lifecycle.']",G,6,,business,ori_mmlu-marketing,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

1.🙂First,🙂let's🙂understand🙂what🙂we're🙂looking🙂for:🙂we🙂need🙂to🙂identify🙂the🙂term🙂that🙂specifically🙂describes🙂the🙂rate🙂at🙂which🙂a🙂market🙂adopts🙂an🙂innovation.

2.🙂Let's🙂analyze🙂the🙂key🙂terms:
-🙂We🙂need🙂something🙂that🙂measures🙂""rate""
-🙂It🙂should🙂relate🙂to🙂market🙂acceptance
-🙂It🙂should🙂be🙂about🙂new🙂products/innovations

3.🙂Looking🙂at🙂the🙂options:
-🙂Market🙂penetration🙂rate🙂specifically🙂measures🙂how🙂quickly🙂a🙂product🙂gains🙂market🙂share
-🙂Other🙂options🙂like🙂lifecycle,🙂process,🙂and🙂scale🙂describe🙂different🙂aspects🙂but🙂not🙂specifically🙂the🙂rate

4.🙂Market🙂penetration🙂rate🙂is🙂the🙂exact🙂metric🙂that🙂measures🙂the🙂speed🙂at🙂which🙂a🙂market🙂adopts🙂an🙂innovation.

{'sol':🙂'a'}",a
263," According to the British Government, which of the following is not a marketing function?","['Create advertising campaigns.' 'Organize marketing events.'
 'Promote marketing intelligence.' 'Develop sales tactics.'
 'Develop pricing strategies.'
 'Work with other business functions and third parties.'
 'Conduct market research.' 'Develop the customer proposition.'
 'Oversee product development.' 'Manage customer relationships.']",D,3,,business,ori_mmlu-marketing,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

Step🙂1:🙂First,🙂let's🙂understand🙂what🙂typical🙂marketing🙂functions🙂include:
-🙂Promotion🙂and🙂advertising
-🙂Market🙂research🙂and🙂analysis
-🙂Product🙂development🙂and🙂management
-🙂Pricing🙂strategies
-🙂Customer🙂relationship🙂management
-🙂Event🙂organization
-🙂Marketing🙂intelligence

Step🙂2:🙂Let's🙂analyze🙂each🙂option🙂against🙂marketing🙂functions:
-🙂Most🙂options🙂clearly🙂fall🙂under🙂marketing🙂responsibilities
-🙂Sales🙂tactics🙂typically🙂fall🙂under🙂sales🙂department🙂responsibilities
-🙂While🙂marketing🙂and🙂sales🙂are🙂related,🙂they🙂are🙂distinct🙂functions

Step🙂3:🙂Identify🙂the🙂outlier:
Sales🙂tactics🙂(option🙂d)🙂is🙂primarily🙂a🙂sales🙂function,🙂not🙂a🙂marketing🙂function.🙂While🙂marketing🙂supports🙂sales,🙂developing🙂specific🙂sales🙂tactics🙂is🙂typically🙂handled🙂by🙂the🙂sales🙂department.

{'sol':🙂'd'}",d
264,"On August 4, a store purchased five sofas invoiced at $7,000, terms 2/10 , n/30 . The invoice was paid August 13. The store paid","['$6,300 ' '$7,200' '$7,400' '$7,140 ' '$6,700' '$6,900' '$6,860 '
 '$7,500' '$7,000 ' '$6,500']",G,6,,business,ori_mmlu-marketing,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Understand🙂the🙂terms
-🙂2/10,🙂n/30🙂means🙂2%🙂discount🙂if🙂paid🙂within🙂10🙂days,🙂net🙂amount🙂if🙂paid🙂within🙂30🙂days
-🙂Invoice🙂amount🙂=🙂$7,000

Step🙂2:🙂Check🙂if🙂payment🙂qualifies🙂for🙂discount
-🙂Invoice🙂date:🙂August🙂4
-🙂Payment🙂date:🙂August🙂13
-🙂Days🙂difference:🙂9🙂days
-🙂Within🙂10🙂days,🙂so🙂qualifies🙂for🙂2%🙂discount

Step🙂3:🙂Calculate🙂payment🙂amount
-🙂Discount🙂=🙂$7,000🙂×🙂2%🙂=🙂$140
-🙂Payment🙂amount🙂=🙂$7,000🙂-🙂$140🙂=🙂$6,860

{'sol':🙂'g'}",g
265," This is a part of the communication process where the sender selects a combination of appropriate words, pictures, symbols, and music to represent a message to be transmitted:","['Feedback.' 'Message formulation.' 'Channel.' 'Transmission.'
 'Reception.' 'Transfer.' 'Encoding.' 'Interpretation.' 'Noise.'
 'Decoding.']",G,6,,business,ori_mmlu-marketing,"Let's🙂solve🙂this🙂step🙂by🙂step:

Step🙂1:🙂Let's🙂understand🙂what🙂the🙂question🙂is🙂asking.🙂We're🙂looking🙂for🙂the🙂process🙂where🙂someone🙂converts🙂their🙂thoughts🙂into🙂symbols,🙂words,🙂and🙂other🙂forms🙂of🙂communication.

Step🙂2:🙂Let's🙂analyze🙂the🙂key🙂elements🙂mentioned:
-🙂Selection🙂of🙂words
-🙂Selection🙂of🙂pictures
-🙂Selection🙂of🙂symbols
-🙂Selection🙂of🙂music
-🙂Converting🙂thoughts🙂into🙂transmittable🙂form

Step🙂3:🙂In🙂communication🙂theory,🙂the🙂process🙂of🙂converting🙂thoughts🙂and🙂ideas🙂into🙂a🙂form🙂that🙂can🙂be🙂transmitted🙂is🙂called🙂""encoding.""🙂This🙂is🙂exactly🙂what's🙂being🙂described🙂in🙂the🙂question.

{'sol':🙂'g'}",g
266,Which of the following is the best example of a trade discount?,"['A car dealer offers a discount to a customer in exchange for a used car.'
 'A lumberyard offers a discount to a homeowner for buying lumber.'
 'A bookstore offers a discount to students during back-to-school season.'
 'A producer offers a discount to retailers for promoting its product during the month of June.'
 'A restaurant offers a discount to customers who dine in during off-peak hours.'
 'A retailer offers a discount to a consumer for buying out of-season merchandise.'
 'A cinema offers a discount to customers who buy tickets in bulk.'
 'A grocery store offers a discount to senior citizens every Tuesday.'
 'A gym offers a discount to members who refer a friend.'
 'A clothing store offers a discount to customers who make a purchase over a certain amount.']",D,3,,business,ori_mmlu-marketing,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

First,🙂let's🙂understand🙂what🙂a🙂trade🙂discount🙂is:🙂It's🙂a🙂reduction🙂in🙂price🙂offered🙂by🙂manufacturers🙂to🙂wholesalers🙂or🙂retailers🙂in🙂the🙂distribution🙂chain.

Second,🙂let's🙂analyze🙂the🙂key🙂characteristics🙂of🙂a🙂trade🙂discount:
-🙂It's🙂between🙂businesses🙂(B2B)
-🙂It's🙂meant🙂to🙂encourage🙂promotion🙂or🙂distribution
-🙂It's🙂not🙂directed🙂at🙂end🙂consumers

Third,🙂looking🙂at🙂all🙂options,🙂most🙂are🙂consumer🙂discounts🙂except🙂option🙂d,🙂which🙂involves:
-🙂A🙂producer🙂offering🙂discount🙂to🙂retailers
-🙂Purpose🙂is🙂for🙂promotion
-🙂It's🙂a🙂B2B🙂transaction

{'sol':🙂'd'}",d
267,Who of the following is a leading writer on contingency theory of leadership?,"['Abraham Maslow' 'Rensis Likert' 'Henry Mintzberg' 'Joan Woodward'
 'John Adair' 'Peter Drucker' 'Rosabeth Kanter' 'Warren Bennis'
 'Fred Fiedler' 'Douglas McGregor']",I,8,,business,ori_mmlu-management,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

Step🙂1:🙂First,🙂let's🙂understand🙂what🙂contingency🙂theory🙂of🙂leadership🙂is.🙂It🙂suggests🙂that🙂there's🙂no🙂single🙂best🙂way🙂to🙂lead,🙂and🙂leadership🙂style🙂should🙂be🙂based🙂on🙂the🙂situation.

Step🙂2:🙂Let's🙂identify🙂each🙂person's🙂main🙂contribution:
-🙂Maslow:🙂Hierarchy🙂of🙂Needs
-🙂Likert:🙂Management🙂Systems
-🙂Mintzberg:🙂Managerial🙂Roles
-🙂Woodward:🙂Technology🙂and🙂Organization
-🙂Fiedler:🙂Contingency🙂Theory🙂of🙂Leadership
-🙂Others:🙂Various🙂management🙂theories

Step🙂3:🙂Fred🙂Fiedler🙂developed🙂the🙂first🙂comprehensive🙂contingency🙂model🙂for🙂leadership🙂in🙂1967.🙂His🙂model🙂suggests🙂that🙂effective🙂leadership🙂depends🙂on🙂matching🙂leadership🙂style🙂to🙂the🙂situation.

{'sol':🙂'i'}",i
268,What is not an advantage of a hierarchical structure?,"['Clear responsibilities and roles' 'Discipline and stability'
 'Quick response to change' 'Clear chain of command'
 'Promotion opportunities' 'High flexibility' 'Easy to manage'
 'Small span of control' 'Enhanced communication'
 'Improved employee motivation']",C,2,,business,ori_mmlu-management,"Let's🙂think🙂about🙂this🙂step🙂by🙂step:

Step🙂1:🙂Let's🙂first🙂identify🙂the🙂known🙂advantages🙂of🙂a🙂hierarchical🙂structure:
-🙂Clear🙂responsibilities🙂and🙂roles
-🙂Discipline🙂and🙂stability
-🙂Clear🙂chain🙂of🙂command
-🙂Promotion🙂opportunities
-🙂Easy🙂to🙂manage
-🙂Small🙂span🙂of🙂control
-🙂Enhanced🙂communication
-🙂Improved🙂employee🙂motivation

Step🙂2:🙂Let's🙂analyze🙂the🙂remaining🙂options:
-🙂Quick🙂response🙂to🙂change
-🙂High🙂flexibility

Step🙂3:🙂Consider🙂the🙂nature🙂of🙂hierarchical🙂structures:
-🙂They🙂are🙂typically🙂rigid
-🙂Decision-making🙂goes🙂through🙂multiple🙂levels
-🙂Changes🙂require🙂approval🙂from🙂various🙂levels
-🙂This🙂makes🙂them🙂slow🙂to🙂respond🙂to🙂changes

Therefore,🙂""Quick🙂response🙂to🙂change""🙂is🙂not🙂an🙂advantage🙂of🙂hierarchical🙂structures.

{'sol':🙂'c'}",c
269,In what order do managers typically perform the managerial functions?,"['planning, leading, controlling, organising'
 'controlling, organising, leading, planning'
 'organising, leading, planning, controlling'
 'organising, controlling, leading, planning'
 'leading, planning, organising, controlling'
 'planning, organising, leading, controlling'
 'controlling, planning, organising, leading'
 'organising, planning, controlling, leading'
 'planning, organising, controlling, leading'
 'leading, controlling, planning, organising']",F,5,,business,ori_mmlu-management,"Let's🙂think🙂about🙂this🙂logically:

Step🙂1:🙂The🙂managerial🙂functions🙂are🙂interconnected,🙂but🙂there🙂is🙂a🙂logical🙂sequence🙂that🙂makes🙂the🙂most🙂sense.🙂We🙂need🙂to🙂consider🙂what🙂naturally🙂comes🙂first.

Step🙂2:🙂Planning🙂must🙂come🙂first🙂because:
-🙂You🙂need🙂to🙂set🙂goals🙂and🙂objectives
-🙂You🙂need🙂to🙂determine🙂strategies
-🙂You🙂can't🙂organize🙂or🙂lead🙂without🙂a🙂plan

Step🙂3:🙂Organizing🙂comes🙂second🙂because:
-🙂After🙂planning,🙂you🙂need🙂to🙂arrange🙂resources
-🙂You🙂need🙂to🙂establish🙂structure
-🙂You🙂need🙂to🙂delegate🙂responsibilities

Step🙂4:🙂Leading🙂comes🙂third🙂because:
-🙂Once🙂structure🙂is🙂in🙂place,🙂you🙂can🙂guide🙂people
-🙂You🙂need🙂to🙂motivate🙂and🙂direct🙂staff
-🙂Communication🙂channels🙂are🙂established

Step🙂5:🙂Controlling🙂comes🙂last🙂because:
-🙂You🙂need🙂to🙂monitor🙂progress
-🙂You🙂need🙂to🙂compare🙂results🙂with🙂plans
-🙂You🙂need🙂to🙂make🙂corrections🙂if🙂necessary

{'sol': 'f'}",f
