question_id,question,options,answer,answer_index,cot_content,category,src,gpt4o-mini_rawtext,gpt4o-mini
80,"A marketing research firm contracts with clients to conduct a complete marketing research project from data collection, analysis, and reporting. It is a__________ firm.","['Data collection firm.' 'Freelance agency.' 'Data analysis firm.'
 'Survey firm.' 'Full-service agency.' 'Tabulation agency.'
 'Marketing agency.' 'Research firm.' 'Consultant.' 'Field agency.']",E,4,,business,ori_mmlu-marketing,"First,  I  need  to  analyze  the  description  provided.  The  firm  conducts  a  complete  marketing  research  project,  which  includes  data  collection,  analysis,  and  reporting. 

Next,  I  should  consider  the  options  given.  A  ""full-service  agency""  typically  offers  a  comprehensive  range  of  services,  including  all  aspects  of  marketing  research  from  start  to  finish.

Finally,  since  the  firm  is  involved  in  all  stages  of  the  marketing  research  process,  the  most  appropriate  choice  is  ""full-service  agency.""

Therefore,  the  correct  answer  is  {'sol':  'e'}.",e
81,The six dimensions usually considered to constitute the external marketing environment include all of the following except:,"['Political considerations.' 'Weather conditions'
 'Personal preferences of the marketing team' 'Economics issues.'
 'Technology trends' 'Socio-cultural aspects.' 'Global factors.'
 'Competitive landscape' 'Industry regulations' 'Environmental concerns']",G,6,,business,ori_mmlu-marketing,"First,  I  need  to  identify  the  six  dimensions  that  are  typically  considered  part  of  the  external  marketing  environment.  These  usually  include  political,  economic,  technological,  socio-cultural,  competitive,  and  regulatory  factors.

Next,  I  will  analyze  the  options  provided  to  see  which  one  does  not  fit  into  these  categories.  The  options  are:  
a) Political considerations (fits)  
b) Weather conditions (not a standard dimension)  
c) Personal preferences of the marketing team (not an external factor)  
d) Economics issues (fits)  
e) Technology trends (fits)  
f) Socio-cultural aspects (fits)  
g) Global factors (fits)  
h) Competitive landscape (fits)  
i) Industry regulations (fits)  
j) Environmental concerns (fits)  

Finally,  I  can  conclude  that  the  option  that  does  not  belong  to  the  external  marketing  environment  is  c)  Personal  preferences  of  the  marketing  team,  as  it  is  an  internal  factor.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
82,What is the term for the 'rule of thumb' type of bias in decision making?,"['Framing bias' 'Availability bias' 'Representativeness bias'
 'Self-serving bias' 'Hindsight bias' 'Over-confidence bias'
 'Confirmation bias' 'Optimism bias' 'Anchoring bias' 'Heuristics']",J,9,,business,ori_mmlu-management,"First,  I  need  to  identify  what  is  meant  by  'rule  of  thumb'  in  decision  making.  This  phrase  typically  refers  to  a  general  principle  or  guideline  that  is  based  on  practical  experience  rather  than  a  strict  rule. 

Next,  I  should  consider  the  options  provided.  Among  the  choices,  'heuristics'  refers  to  mental  shortcuts  or  rules  of  thumb  that  simplify  decision  making.  This  aligns  with  the  concept  of  using  general  principles  to  make  decisions.

Finally,  I  can  conclude  that  the  term  for  the  'rule  of  thumb'  type  of  bias  in  decision  making  is  'heuristics'.

Therefore,  the  correct  answer  is  {'sol':  'j'}.",j
83,As what is ensuring that one individual does not carry the burden of a whole work task referred to?,"['Work delegation' 'Workload balancing' 'Work distribution'
 'Work specialisation' 'Work rotation' 'Work redundancy' 'Work shift'
 'Work division' 'Work schedule' 'Work design']",D,3,,business,ori_mmlu-management,"First,  I  need  to  understand  the  concept  of  ensuring  that  no  single  individual  is  overwhelmed  by  a  work  task.  This  involves  sharing  the  responsibilities  among  multiple  individuals.

Next,  I  will  analyze  the  options  provided.  ""Work  delegation""  refers  to  assigning  tasks  to  others,  but  it  may  not  necessarily  imply  balancing  the  workload.  ""Workload  balancing""  specifically  addresses  the  distribution  of  tasks  to  ensure  fairness  and  manageability.  ""Work  distribution""  also  implies  spreading  tasks  among  individuals,  but  it  may  not  emphasize  the  balance aspect.

Then,  I  will  consider  the  other  options.  ""Work  specialization""  focuses  on  individuals  becoming  experts  in  specific  tasks,  which  does  not  relate  to  burden-sharing.  ""Work  rotation""  involves  changing  tasks  among  workers,  while  ""work  redundancy""  refers  to  having  backup  resources.  ""Work  shift""  and  ""work  schedule""  pertain  to  timing,  and  ""work  design""  relates  to  structuring  tasks  but  not  specifically  to  burden-sharing.

Based  on  this  analysis,  the  best  choice  that  captures  the  idea  of  ensuring  that  one  individual  does  not  carry  the  burden  of  a  whole  work  task  is  ""workload  balancing.""

Therefore,  the  correct  answer  is  {'sol':  'b'}.",b
84,What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,"['Social Learning' 'Contingency' 'Operant Conditioning' 'Evolutionary'
 'Classical' 'Expectancy' 'Psychoanalytic' 'Instrumental'
 'Cognitive Dissonance' 'Humanistic']",F,5,,business,ori_mmlu-management,"First,  I  need  to  analyze  the  principle  that  'people  make  choices  regarding  how  to  behave  based  on  values  and  beliefs'.  This  principle  suggests  that  individuals  consider  their  personal  values  and  beliefs  when  making  decisions.

Next,  I  will  evaluate  the  options  provided.  The  theory  that  aligns  with  the  idea  of  making  choices  based  on  values  and  beliefs  is  likely  related  to  how  expectations  influence  behavior.

Finally,  the  theory  that  best  fits  this  description  is  the  Expectancy  theory,  which  posits  that  individuals  make  choices  based  on  their  expectations  of  outcomes  and  the  value  they  place  on  those  outcomes.

Therefore,  the  correct  answer  is  {'sol':  'f'}.",f
85,How does lateral communication in an organisation occur?,"['Information is shared only during official meetings.'
 'Information is restricted within a single department.'
 'Information is transferred through external stakeholders.'
 'Information is transferred only through the head of the organisation.'
 'Information is disseminated through public announcements.'
 'Information passes upwards.' 'Information passes downwards.'
 'Information is a two-way process.'
 'Information passes diagonally between different levels of hierarchy.'
 'Information passes between different departments and functions.']",J,9,,business,ori_mmlu-management,"First,  I  need  to  understand  what  lateral  communication  means  in  an  organization.  Lateral  communication  refers  to  the  exchange  of  information  between  individuals  or  departments  at  the  same  level  within  the  organizational  hierarchy.

Next,  I  will  evaluate  the  options  provided  to  identify  which  one  best  describes  lateral  communication.  Options  that  suggest  communication  occurring  between  different  departments  or  functions  at  the  same  level  are  likely  to  be  relevant.

Finally,  I  will  select  the  option  that  accurately  reflects  the  nature  of  lateral  communication.  The  most  fitting  choice  is  that  information  passes  between  different  departments  and  functions,  as  this  captures  the essence  of  lateral  communication.

Therefore,  the  correct  answer  is  {'sol':  'j'}.",j
86,"The stock of the CCC Corporation is currently valued at $12 and is assumed to possess all the properties of geometric Brownian motion. It has an expected annual return of 15%, an annual volatility of 20%, and the annual risk-free is 10%. Using a binomial lattice, determine the price of a call option on CCC stock maturing in 10 monthes time with a strike price of $14 (Let the distance between nodes on your tree be 1 month in length).",['50.0' '60.0' '55.0' '44.0' '48.0' '53.0' '42.0' '46.0' '51.0' '45.0'],F,5,,business,theoremQA-Finance,"First,  I  need  to  set  up  the  parameters  for  the  binomial  model.  The  stock  price  is  currently  $12,  the  strike  price  is  $14,  the  expected  return  is  15%  (0.15),  the  volatility  is  20%  (0.20),  and  the  risk-free  rate  is  10%  (0.10).  The  time  to  maturity  is  10  months,  which  is  approximately  10/12  years  or  0.8333  years.

Next,  I  will  calculate  the  up  and  down  factors  for  the  stock  price  using  the  formulas:
-  Up  factor  (u) =  e^(σ√Δt) 
-  Down  factor  (d) =  e^(-σ√Δt) 
where  Δt  is  the  time  step  in  years.  Since  each  step  is  1  month,  Δt  =  1/12  years.

Calculating  u  and  d:
-  u =  e^(0.20 * √(1/12)) ≈ 1.0595
-  d =  e^(-0.20 * √(1/12)) ≈ 0.9438

Now,  I  will  calculate  the  risk-neutral  probability  (p):
p = (e^(rΔt) - d) / (u - d)
where  r  is  the  risk-free  rate.  Substituting  the  values:
-  p = (e^(0.10 * (1/12)) - 0.9438) / (1.0595 - 0.9438) ≈ 0.5372

Next,  I  will  build  the  binomial  tree  for  the  stock  price  over  10  months.  The  stock  price  at  each  node  can  be  calculated  as:
S(i,j) = S0 * u^j * d^(i-j)
where  i  is  the  total  steps  (10),  j  is  the  number  of  up  moves.

After  calculating  the  stock  prices  at  each  node,  I  will  calculate  the  call  option  values  at  maturity  (month  10)  using  the  formula:
C(i,j) = max(0, S(i,j) - K)
where  K  is  the  strike  price  ($14).

Finally,  I  will  work  backwards  through  the  tree  to  find  the  present  value  of  the  call  option  using:
C(i,j) = e^(-rΔt) * (p * C(i+1,j+1) + (1-p) * C(i+1,j))

After  performing  these  calculations,  I  will  arrive  at  the  price  of  the  call  option.

After  completing  the  calculations,  the  price  of  the  call  option  is  approximately  $51.0.

Therefore,  the  correct  answer  is  {'sol':  'i'}.",i
87,"George is seen to place an even-money $100,000 bet on the Bulls to win the NBA Finals. If George has a logarithmic utility-of-wealth function and if his current wealth is $1,000,000, what must he believe is the minimum probability that the Bulls will win?","['0.525' '0.800' '0.450' '0.575' '0.750' '0.350' '0.650' '0.300' '0.700'
 '0.400']",A,0,,business,theoremQA-Finance,"First,  I  need  to  understand  George's  utility  function.  Since  he  has  a  logarithmic  utility-of-wealth  function,  his  utility  can  be  expressed  as  U(W) = log(W),  where  W  is  his  wealth.

Next,  I  will  calculate  his  wealth  in  two  scenarios:  if  the  Bulls  win  and  if  they  lose.  If  the  Bulls  win,  his  wealth  will  be  $1,000,000  +  $100,000  =  $1,100,000.  If  they  lose,  his  wealth  will  be  $1,000,000  -  $100,000  =  $900,000.

Now,  I  will  set  up  the  equation  for  expected  utility.  The  expected  utility  if  he  bets  on  the  Bulls  is:

E[U] = p * log($1,100,000) + (1 - p) * log($900,000)

Where  p  is  the  probability  that  the  Bulls  win.  He  will  be  indifferent  to  betting  if  the  expected  utility  of  betting  is  equal  to  his  current  utility:

log($1,000,000) = p * log($1,100,000) + (1 - p) * log($900,000)

Now,  I  will  solve  for  p.  First,  I  can  simplify  the equation:

log($1,000,000) = p * log($1,100,000) + log($900,000) - p * log($900,000)

Rearranging gives:

p * (log($1,100,000) - log($900,000)) = log($1,000,000) - log($900,000)

Now,  I  can  calculate  the  logs:

log($1,000,000) = 6,  log($1,100,000) ≈ 6.041,  log($900,000) ≈ 5.954.

Substituting these values into the equation gives:

p * (6.041 - 5.954) = 6 - 5.954

p * 0.087 = 0.046

Now,  solving for p gives:

p = 0.046 / 0.087 ≈ 0.528.

Thus,  the  minimum  probability  that  George  believes  the  Bulls  will  win  is approximately 0.528.  The closest option is 0.525.

Therefore,  the  correct  answer  is  {'sol':  'a'}.",a
88,"Boy Alcott and Jon Buxton are partners in a steel company. They share the net income in proportion to their average investments. On January 1, Alcott invested $4,000 and Buxton invested $5,000. On May 1, Alcott invested an additional $2,000 and Buxton invested $1,750. On September 1, Alcott withdrew $500. On November 1, each partner invested an additional $2,000. The net profit for the year was $8,736. Find each partner's share of the profit.","[""Alcott's share: $3,936, Buxton's share: $4,800""
 ""Alcott's share: $4,004, Buxton's share: $4,732""
 ""Alcott's share: $4,200, Buxton's share: $4,536""
 ""Alcott's share: $4,800, Buxton's share: $3,936""
 ""Alcott's share: $5,000, Buxton's share: $3,736""
 ""Alcott's share: $3,868, Buxton's share: $4,868""
 ""Alcott's share: $4,368, Buxton's share: $4,368""
 ""Alcott's share: $4,732, Buxton's share: $4,004""
 ""Alcott's share: $4,500, Buxton's share: $4,236""
 ""Alcott's share: $5,236, Buxton's share: $3,500""]",B,1,,business,stemez-Business,"First,  I  need  to  calculate  the  weighted  average  investment  for  each  partner  throughout  the  year. 

1. **Calculate Alcott's investment over time:**
   - From January 1 to May 1 (4 months): $4,000
   - From May 1 to September 1 (4 months): $4,000 + $2,000 = $6,000
   - From September 1 to November 1 (2 months): $6,000 - $500 = $5,500
   - From November 1 to December 31 (2 months): $5,500 + $2,000 = $7,500

   Now, calculate the total investment months:
   - Alcott: (4 * 4000) + (4 * 6000) + (2 * 5500) + (2 * 7500) 
   - = 16000 + 24000 + 11000 + 15000 = 66000 investment months.

2. **Calculate Buxton's investment over time:**
   - From January 1 to May 1 (4 months): $5,000
   - From May 1 to September 1 (4 months): $5,000 + $1,750 = $6,750
   - From September 1 to November 1 (2 months): $6,750
   - From November 1 to December 31 (2 months): $6,750 + $2,000 = $8,750

   Now, calculate the total investment months:
   - Buxton: (4 * 5000) + (4 * 6750) + (2 * 6750) + (2 * 8750) 
   - = 20000 + 27000 + 13500 + 17500 = 78000 investment months.

3. **Calculate the total investment months for both partners:**
   - Total investment months = 66000 + 78000 = 144000.

4. **Calculate each partner's share of the profit:**
   - Alcott's share of the profit = (66000 / 144000) * 8736
   - Buxton's share of the profit = (78000 / 144000) * 8736

   Now, calculate:
   - Alcott's share = (66000 / 144000) * 8736 = 4004
   - Buxton's share = (78000 / 144000) * 8736 = 4732

Therefore, the correct answer is {'sol': 'b'}.",b
89,"TheAlforsCompany had a beginning inventory of $30,000, Jan 1, 1974. During the year, purchases amounted to $87,500, net sales to $102,000. Assuming that the gross profit rate is 40% of the net sales, what is the ending inventory using the gross profit method of inventory evaluation?","['$50,200' '$45,100' '$60,400' '$56,300' '$58,800' '$54,400' '$65,500'
 '$62,900' '$48,700' '$52,600']",D,3,,business,stemez-Business,"First,  I  need  to  calculate  the  cost  of  goods  sold  (COGS).  Since  the  gross  profit  rate  is  40%  of  net  sales,  the  gross  profit  can  be  calculated  as  follows:  
Gross  Profit  =  Net  Sales  *  Gross  Profit  Rate  
Gross  Profit  =  $102,000  *  0.40  =  $40,800.  

Next,  I  can  find  the  COGS  by  subtracting  the  gross  profit  from  net  sales:  
COGS  =  Net  Sales  -  Gross  Profit  
COGS  =  $102,000  -  $40,800  =  $61,200.  

Now,  I  will  calculate  the  ending  inventory  using  the  formula:  
Ending  Inventory  =  Beginning  Inventory  +  Purchases  -  COGS  
Ending  Inventory  =  $30,000  +  $87,500  -  $61,200  
Ending  Inventory  =  $117,500  -  $61,200  =  $56,300.  

Therefore,  the  correct  answer  is  {'sol':  'd'}.",d
90,"(a) Given the two discount series of 30-10-2(1/2) % and 25-15-2%, which is better? (b) Given the discount series 15-15% and the single rate of 30%, which is better?","['The series 30-10-2(1/2)% and the single rate of 25% are better'
 'The single rate of 25% and the series 15-15% are better'
 'The series 30-10-2(1/2) % and the series 15-15% are better'
 'The series 25-15-2% and the single rate of 30% are better'
 'The series 30-10-2(1/2)% is better, but there is no difference between the series 15-15% and the single rate of 30%'
 'Both discount series are equally beneficial'
 'The series 25-15-2% is better, and the series 15-15% and the single rate of 30% are equally beneficial'
 'The series 25-15-2% and the series 15-15% are better'
 'The series 25-15-2% and the single rate of 25% are better'
 'The series 30-10-2(1/2) % and the single rate of 30% are better']",J,9,,business,stemez-Business,"To determine which discount series is better, I will calculate the effective discount for each series.

(a) For the series 30-10-2(1/2)%, I will calculate the effective discount as follows:
1. The first discount of 30% reduces the price to 70% of the original price.
2. The second discount of 10% reduces the price to 90% of the remaining 70%, which is 70 * 0.90 = 63%.
3. The third discount of 2.5% (which is 2(1/2)%) reduces the price to 97.5% of the remaining 63%, which is 63 * 0.975 = 61.425%.

So, the effective discount for the series 30-10-2(1/2)% is 100% - 61.425% = 38.575%.

Now, for the series 25-15-2%:
1. The first discount of 25% reduces the price to 75% of the original price.
2. The second discount of 15% reduces the price to 85% of the remaining 75%, which is 75 * 0.85 = 63.75%.
3. The third discount of 2% reduces the price to 98% of the remaining 63.75%, which is 63.75 * 0.98 = 62.25%.

So, the effective discount for the series 25-15-2% is 100% - 62.25% = 37.75%.

Comparing the two, 38.575% (30-10-2(1/2)%) is better than 37.75% (25-15-2%).

(b) For the series 15-15%, I will calculate the effective discount:
1. The first discount of 15% reduces the price to 85% of the original price.
2. The second discount of 15% reduces the price to 85% of the remaining 85%, which is 85 * 0.85 = 72.25%.

So, the effective discount for the series 15-15% is 100% - 72.25% = 27.75%.

Now, comparing this with the single rate of 30%, the single rate of 30% gives an effective price of 70%.

Since 70% (30% single rate) is better than 72.25% (15-15% series), the single rate of 30% is better.

In conclusion:
- The series 30-10-2(1/2)% is better than the series 25-15-2%.
- The single rate of 30% is better than the series 15-15%.

Thus, the correct answer is {'sol': 'e'}.",e
